id,latitude,longitude,magnitude,time,catalog_id
61497,35.99283238229976,-118.35528910465297,2.9,2007-01-08 09:47:06.073499659,0
61498,35.69961672933811,-121.04482507978476,3.0,2007-01-08 11:12:33.874826510,0
61499,42.0861673913259,-120.21410330040266,2.8,2007-01-08 19:13:00.656003601,0
61500,32.298830266028105,-115.21418364790001,2.7,2007-01-08 11:30:17.868495329,0
61501,35.992322749614495,-118.35163471132245,2.9,2007-01-08 13:31:56.354984788,0
61502,35.4580689914837,-120.60014538455712,2.9,2007-01-08 11:25:34.515854273,0
61503,35.45003753115153,-120.59128523075,2.9,2007-01-08 12:59:18.285796414,0
61497,35.722851385932884,-121.10620141568941,2.8,2007-01-08 06:06:38.983651043,1
61498,32.82478248042751,-117.61326039318048,2.6,2007-01-08 15:37:23.073075179,1
61497,34.959220394751526,-119.15975420496079,2.6,2007-01-08 02:20:51.583731870,2
61498,32.55108229088385,-116.10073035950484,2.6,2007-01-08 03:22:49.494911068,2
61499,36.16379041900279,-120.26443203247284,3.5,2007-01-08 11:33:50.137656430,2
61500,34.9620991375513,-119.15747094300224,3.3,2007-01-08 03:13:24.881262214,2
61501,36.144586226056724,-120.26062338736642,2.7,2007-01-08 12:25:58.866639097,2
61498,32.95889220810107,-116.26964239287429,2.8,2007-01-08 10:46:45.010135000,3
61499,32.957799980653384,-116.26682247454465,3.9,2007-01-08 10:58:56.497589228,3
61500,31.953169755353652,-117.06767082442273,2.6,2007-01-08 23:22:14.621707210,3
61501,31.806559473951836,-116.32833980244865,4.4,2007-01-08 02:14:41.152978765,3
61502,40.50808232891473,-125.22690131522182,2.9,2007-01-08 03:22:44.659572628,3
61503,32.96345182962205,-116.30988833821324,3.1,2007-01-08 23:13:14.917221780,3
61504,32.96246290970331,-116.25854091062855,3.2,2007-01-08 13:13:21.915475856,3
61505,31.815874180151855,-116.32700015539251,2.7,2007-01-08 02:26:10.311074708,3
61506,32.953240542281044,-116.31075679332734,3.6,2007-01-08 23:16:16.966779387,3
