source_id,source_magnitude,source_completeness_above_ref,source_to_end_time_distance,pos_source_to_start_time_distance,l_hat,G
2770,2.8000000000000003,0.0,15340.709027777777,5478.709027777778,0.003444981060393555,0.04250999407274302
2771,2.5,0.0,15340.158333333333,5478.158333333334,0.007955383423428952,0.03512659202591918
2774,3.0,0.0,15340.138888888889,5478.138888888889,1.0029576791379313,0.04828554344507605
2779,3.0,0.0,15338.516666666666,5476.516666666666,0.009503916900597103,0.04830275011692642
2781,2.7,0.0,15338.324305555556,5476.324305555556,0.002920073833792127,0.03991008528802803
2785,2.6,0.0,15335.768055555556,5473.768055555555,0.0019049716555716869,0.03747060177424154
2787,2.8000000000000003,0.0,15334.239583333334,5472.239583333333,0.0037476282929740467,0.042570446223468054
2788,2.9000000000000004,0.0,15332.921527777778,5470.921527777778,0.00481426281306193,0.045380557016540875
2790,2.8000000000000003,0.0,15332.652083333332,5470.652083333333,0.002428613794468609,0.0425852973081377
2791,2.8000000000000003,0.0,15332.61875,5470.61875,0.001494648488496594,0.042585609214146954
2796,3.3000000000000003,0.0,15331.134722222223,5469.134722222222,0.003201308966145831,0.05855766344053302
2798,2.9000000000000004,0.0,15330.13125,5468.13125,0.0036905215069362603,0.04540839039550937
2802,2.7,0.0,15329.710416666667,5467.710416666667,0.0038682749514499866,0.03998568794987562
2803,2.8000000000000003,0.0,15329.565972222223,5467.565972222223,0.0032075698574976904,0.04261418720571031
2805,3.2,0.0,15328.707638888889,5466.707638888889,0.01944448188448011,0.05497681016370719
2808,2.8000000000000003,0.0,15327.025694444445,5465.0256944444445,0.0058282217558092335,0.042637986542229
2810,2.8000000000000003,0.0,15326.93888888889,5464.938888888889,0.002863890521749265,0.04263880011093477
2812,2.5,0.0,15326.341666666667,5464.341666666666,0.0020876502165861465,0.03523339045137844
2813,2.9000000000000004,0.0,15326.284027777778,5464.284027777778,0.0052206975085622165,0.0454468033516331
2816,3.0,0.0,15325.120833333332,5463.120833333333,0.0066117064859638084,0.04844514295396071
2827,3.0,0.0,15323.670833333334,5461.670833333334,0.00032466824314893617,0.048460588654717474
2828,3.0,0.0,15323.670833333334,5461.670833333334,0.0017247885256479831,0.048460588654717474
2840,2.5,0.0,15319.002777777778,5457.002777777778,0.004143150517681247,0.03529028948265267
2841,2.7,0.0,15318.854166666666,5456.854166666667,0.0014811561249082278,0.04008123696957626
2844,2.8000000000000003,0.0,15316.722916666668,5454.722916666667,0.019041092580323337,0.04273468859072859
2851,2.5,0.0,15313.65763888889,5451.657638888889,0.003488160775250649,0.035331806064897976
2852,2.7,0.0,15313.0875,5451.0875,0.006045977341314538,0.0401321119004541
2853,2.4000000000000004,0.0,15312.688194444445,5450.688194444445,0.001513532343670883,0.03316061810944115
2854,3.8000000000000003,0.0,15312.513194444444,5450.513194444445,0.0025766950409603054,0.0808241685425941
2855,2.4000000000000004,0.0,15311.720833333333,5449.720833333334,0.02347477715354401,0.03316767686727449
