source_id,source_magnitude,source_completeness_above_ref,source_to_end_time_distance,pos_source_to_start_time_distance,l_hat,G
2770,2.8000000000000003,0.0,15340.709027777777,5478.709027777778,0.005452815893868669,0.02053029288101448
2774,3.0,0.0,15340.138888888889,5478.138888888889,1.0014233169780862,0.023541017869709475
2779,3.0,0.0,15338.516666666666,5476.516666666666,0.005607051141569135,0.02355157846441237
2787,2.8000000000000003,0.0,15334.239583333334,5472.239583333333,0.0038462139460144016,0.020567050853002665
2788,2.9000000000000004,0.0,15332.921527777778,5470.921527777778,0.0020440090444927518,0.022029830395359898
2790,2.8000000000000003,0.0,15332.652083333332,5470.652083333333,0.0005090808753922556,0.020576082791536773
2791,2.8000000000000003,0.0,15332.61875,5470.61875,0.002052296615508513,0.02057627248975161
2796,3.3000000000000003,0.0,15331.134722222223,5469.134722222222,0.004840749821646053,0.02897003795877007
2798,2.9000000000000004,0.0,15330.13125,5468.13125,0.007269950563369828,0.022046839179369844
2803,2.8000000000000003,0.0,15329.565972222223,5467.565972222223,0.0024210050107478297,0.02059365462059499
2805,3.2,0.0,15328.707638888889,5466.707638888889,0.0026607137097255868,0.027074461245095358
2808,2.8000000000000003,0.0,15327.025694444445,5465.0256944444445,0.0033335614883028253,0.02060813212809623
2810,2.8000000000000003,0.0,15326.93888888889,5464.938888888889,0.006856892664125342,0.020608627065474304
2813,2.9000000000000004,0.0,15326.284027777778,5464.284027777778,0.007639721171169176,0.02207031676698935
2816,3.0,0.0,15325.120833333332,5463.120833333333,0.00805943804236027,0.023639003236670383
2827,3.0,0.0,15323.670833333334,5461.670833333334,0.00038782120382862574,0.02364848975569461
2828,3.0,0.0,15323.670833333334,5461.670833333334,0.0022504908129571425,0.02364848975569461
2833,2.8000000000000003,0.0,15321.372916666667,5459.372916666666,0.0004483724276190325,0.02064039237519413
2844,2.8000000000000003,0.0,15316.722916666668,5454.722916666667,0.018179774280431136,0.020666975428738483
2854,3.8000000000000003,0.0,15312.513194444444,5450.513194444445,0.003287014096654092,0.04098182490645779
2857,3.1,0.0,15310.286805555555,5448.2868055555555,1.0075633723270718,0.02541518684878941
2871,6.1000000000000005,0.0,15305.284722222223,5443.284722222223,0.05189400017037661,0.19775140291982754
2872,3.3000000000000003,0.0,15305.274305555555,5443.274305555556,0.007754579287790386,0.029178158708641308
2873,2.9000000000000004,0.0,15305.265972222222,5443.265972222222,0.005389852271234129,0.022199112239384332
2876,2.8000000000000003,0.0,15305.255555555555,5443.2555555555555,0.0031371478780114473,0.020732708459273278
2896,3.0,0.0,15304.978472222223,5442.978472222222,1.004277112805762,0.023771194967493386
2898,3.4000000000000004,0.0,15304.90763888889,5442.907638888889,0.00459336272157787,0.03124516435574337
2900,3.0,0.0,15304.755555555555,5442.7555555555555,0.0022600396174989783,0.023772662919619755
2901,3.0,0.0,15304.752777777778,5442.752777777778,0.0023964235966092247,0.023772681212547588
2902,2.9000000000000004,0.0,15304.752777777778,5442.752777777778,0.011251406822543046,0.022202268332644205
2905,3.8000000000000003,0.0,15304.68888888889,5442.688888888889,0.020615117049400045,0.04107072869647943
2906,3.0,0.0,15304.547222222222,5442.547222222222,0.0019286630027134407,0.023774034936311462
2908,3.3000000000000003,0.0,15304.417361111111,5442.417361111111,0.00043352015582865245,0.029185086065367266
2922,2.8000000000000003,0.0,15302.110416666666,5440.110416666666,0.0022959425553365355,0.020750781005286222
2927,3.3000000000000003,0.0,15301.069444444445,5439.069444444444,0.0012179618487856896,0.02921216892838301
