id,latitude,longitude,magnitude,time,catalog_id
2012,31.36136305157867,103.49704406373348,4.5,2013-01-08 09:38:50.036242695,13
2013,31.419788552941494,103.50734082632145,4.1,2013-01-08 13:38:33.794929803,13
2013,28.695979581651184,103.57742156451984,4.0,2013-01-08 00:38:23.977308000,26
2014,27.3988354275275,103.9283211403086,4.7,2013-01-08 08:08:38.238805000,26
2012,31.24617790673108,103.35153724728919,4.8,2013-01-08 10:27:04.828054603,34
2013,26.012440294481824,102.65745736105177,4.7,2013-01-08 01:45:48.953740000,36
2014,26.01936658173671,103.01504687113189,4.8,2013-01-08 12:22:04.960069728,36
2013,31.235119514747712,103.44013558004359,4.4,2013-01-08 21:09:50.274096000,49
2013,25.115308381223922,98.15366560183347,4.1,2013-01-08 14:20:18.557891000,60
2012,25.737244035615255,99.81933964227676,4.3,2013-01-08 21:43:17.374857756,61
2013,25.735064446054015,99.8388778118193,5.0,2013-01-08 22:03:32.497022405,61
2013,26.430787116638424,103.2813015513941,5.1,2013-01-08 07:15:32.395013000,107
2012,29.27266054288636,105.23798863778413,5.3,2013-01-08 14:15:13.590834147,113
2013,29.376166415417547,105.2393104360829,4.0,2013-01-08 15:13:05.185338912,113
2013,27.385424993725696,100.15860044940771,4.2,2013-01-08 02:58:46.432240000,130
2013,25.459190495471894,98.77495188790412,4.4,2013-01-08 13:33:25.831652000,137
2012,24.658519624243556,99.13953382153299,4.4,2013-01-08 03:21:47.729843799,171
2012,31.471349594629075,103.87976480095625,4.8,2013-01-08 07:30:23.400257471,209
2013,31.46878397649621,103.88272023010323,4.3,2013-01-08 20:33:05.664216100,209
2012,29.337375475596875,105.2359784092482,4.0,2013-01-08 13:22:54.873737070,228
2012,23.600813190932467,102.38234274909416,4.8,2013-01-08 09:39:07.907299764,248
2013,25.099904886699896,102.99395878284646,4.1,2013-01-08 15:33:23.123846000,251
2014,25.934745962880054,100.75032520870138,4.6,2013-01-08 10:20:59.439401218,251
2013,25.606376724578265,101.06121034774391,4.1,2013-01-08 12:34:47.477416000,273
2012,31.09256309321273,103.4025672440892,4.3,2013-01-08 05:38:21.768712139,300
2013,30.89157248913249,103.60482657408684,4.5,2013-01-08 23:04:55.192944404,300
2013,31.72174865663076,104.39935322959201,4.7,2013-01-08 11:06:11.886404000,333
2013,28.70222306859297,102.19554238148615,4.8,2013-01-08 07:13:56.264690000,350
2012,29.268904396170335,104.96539203433515,5.0,2013-01-08 09:40:43.701452703,358
2013,24.844943650667012,98.1590343023717,4.0,2013-01-08 21:32:06.362598000,359
2012,27.007839646157933,102.69279911818988,4.7,2013-01-08 16:11:01.848236288,360
2013,26.995203589767637,102.66672672527513,4.0,2013-01-08 17:41:06.888379899,360
2013,29.22654918865362,101.08808485093458,4.1,2013-01-08 05:34:31.515481000,363
2012,31.339273148725354,103.37659577948794,4.1,2013-01-08 13:41:41.701771589,379
2012,29.238343607444925,105.26467013814232,4.1,2013-01-08 05:58:34.672711746,388
2013,23.88612354220494,103.08079221970024,5.7,2013-01-08 12:18:26.484216000,412
2014,23.878693205141158,103.0602687749109,4.4,2013-01-08 13:00:41.701834628,412
2015,23.956576998452398,103.0681749509421,5.3,2013-01-08 12:30:19.688245460,412
2016,24.06541695321588,103.27798462681217,4.1,2013-01-08 15:57:09.104355360,412
2013,25.461422314817355,103.09949324881688,4.3,2013-01-08 02:58:45.486398000,414
2012,30.12167015703042,102.90894115394909,6.0,2013-01-08 16:52:47.271977579,415
2013,30.138045568081687,102.88158155534512,5.8,2013-01-08 17:18:05.510598468,415
2013,27.6044983907838,100.6849464094299,4.1,2013-01-08 13:41:22.687725000,424
2012,23.082618522441862,101.24265709710814,4.5,2013-01-08 10:42:08.150963736,436
2013,25.773357629429178,100.34427487157373,4.1,2013-01-08 07:20:04.824729000,439
2012,25.01192234709069,98.68484313830211,4.2,2013-01-08 06:42:38.614297396,455
2013,27.79951929966838,103.8740200914334,4.2,2013-01-08 16:38:04.405160000,457
2012,29.316366504178227,105.2693839375971,4.1,2013-01-08 00:32:09.205996052,475
2012,31.833052948416505,104.27070684500009,5.2,2013-01-08 07:30:44.843055412,483
2013,28.558461919566245,102.67297601877563,4.1,2013-01-08 23:04:21.991830000,493
2013,27.711518029823516,103.39140448638703,5.4,2013-01-08 16:44:13.574127000,511
2014,27.71995106349807,103.32696689266189,5.0,2013-01-08 17:47:00.695003309,511
2012,28.444054292749865,104.84454006450413,4.4,2013-01-08 18:43:46.706247306,518
2013,25.787125582532212,101.26968167980202,5.2,2013-01-08 08:26:19.158333000,543
2012,29.262923380022553,105.22701619082792,4.2,2013-01-08 23:13:17.477374565,556
2013,27.41472489930454,103.79375332920344,4.2,2013-01-08 18:19:47.582535000,571
2012,31.255039339669477,103.85033095271339,4.1,2013-01-08 10:27:27.236919300,593
