Id,time,longitude,latitude,magnitude,x,y,mc_current,index_from_zero,int_lambd,lambd,lambd_star,LL,TLL,SLL
2871,1971-02-05 17:10:00,99.5,25.27,6.1000000000000005,-246.70618474431265,-259.84958647336464,4.0,0,0.0,0.0,0.0,-inf,-inf,
2936,1971-02-11 14:25:00,99.55,25.05,4.1000000000000005,-271.271928606348,-255.2951260628273,4.0,1,0.0,0.0,0.0,-inf,-inf,
3032,1971-03-11 12:43:00,103.58,28.63,5.0,125.16168014059645,146.0448588865173,4.0,2,0.0,0.0,0.0,-inf,-inf,
3168,1971-04-11 14:55:00,101.7,22.7,4.800000000000001,-535.0585442183863,-39.40539842571554,4.0,3,0.0,0.0,0.0,-inf,-inf,
3221,1971-04-28 23:31:00,101.1,22.8,6.9,-523.6174950687221,-100.94711864185982,4.0,4,0.0,0.0,0.0,-inf,-inf,
3229,1971-04-29 06:33:00,100.9,22.93,4.0,-508.9919845407821,-121.34726220293608,4.0,5,0.0,0.0,0.0,-inf,-inf,
3248,1971-04-30 09:49:00,100.93,22.65,4.3,-540.1546436486287,-118.53087580603516,4.0,6,0.0,0.0,0.0,-inf,-inf,
3645,1971-06-09 14:04:00,99.95,25.95,4.0,-171.92943111234993,-213.3506033393373,4.0,7,0.0,0.0,0.0,-inf,-inf,
3676,1971-06-15 20:27:00,101.1,22.9,4.0,-512.4978517818489,-100.8681224201017,4.0,8,0.0,0.0,0.0,-inf,-inf,
3724,1971-06-27 03:00:00,105.48,25.12,5.300000000000001,-261.4659929207892,341.9946789711126,4.0,9,0.0,0.0,0.0,-inf,-inf,
3875,1971-08-07 11:37:00,103.1,23.9,4.9,-401.2758193235296,103.38632191847628,4.0,10,0.0,0.0,0.0,-inf,-inf,
3898,1971-08-16 12:57:00,103.6,28.8,6.1000000000000005,144.08906908616734,147.759503612143,4.0,11,0.0,0.0,0.0,-inf,-inf,
3945,1971-08-16 18:09:00,103.6,28.8,4.1000000000000005,144.08906908616734,147.759503612143,4.0,12,0.0,0.0,0.0,-inf,-inf,
3968,1971-08-16 21:29:00,103.58,28.78,4.800000000000001,141.84113151172212,145.838268754389,4.0,13,0.0,0.0,0.0,-inf,-inf,
3997,1971-08-17 02:53:00,103.67,28.82,6.1000000000000005,146.3995492645271,154.55111164764747,4.0,14,0.0,0.0,0.0,-inf,-inf,
3999,1971-08-17 03:00:00,103.67,28.82,5.4,146.3995492645271,154.55111164764747,4.0,15,0.0,0.0,0.0,-inf,-inf,
4008,1971-08-17 03:33:00,103.67,28.82,5.2,146.3995492645271,154.55111164764747,4.0,16,0.0,0.0,0.0,-inf,-inf,
4010,1971-08-17 03:52:00,103.6,28.82,5.300000000000001,146.312995904613,147.73152625502684,4.0,17,0.0,0.0,0.0,-inf,-inf,
4038,1971-08-17 06:37:00,103.62,28.83,5.9,147.44929058293056,149.66580651142075,4.0,18,0.0,0.0,0.0,-inf,-inf,
4039,1971-08-17 06:40:00,103.62,28.83,5.2,147.44929058293056,149.66580651142075,4.0,19,0.0,0.0,0.0,-inf,-inf,
4110,1971-08-17 17:36:00,103.73,28.77,5.7,140.91701679028068,160.47234578804228,4.0,20,0.0,0.0,0.0,-inf,-inf,
4131,1971-08-18 01:07:00,103.62,28.8,5.5,144.11339928726716,149.70833076278151,4.0,21,0.0,0.0,0.0,-inf,-inf,
4382,1971-08-23 13:36:00,103.73,28.73,5.4,136.4691519736051,160.5330192900429,4.0,22,0.0,0.0,0.0,-inf,-inf,
4386,1971-08-23 13:46:00,103.67,28.75,5.1000000000000005,138.61579532902846,154.65349788346043,4.0,23,0.0,0.0,0.0,-inf,-inf,
4412,1971-08-23 17:33:00,103.45,28.72,4.0,135.0210686226622,133.243903992784,4.0,24,0.0,0.0,0.0,-inf,-inf,
4418,1971-08-23 17:59:00,103.57,28.82,4.9,146.2770973408682,144.8088316217342,4.0,25,0.0,0.0,0.0,-inf,-inf,
4861,1971-09-04 09:10:00,103.63,28.8,4.0,144.12568395756233,150.68274281756237,4.0,26,0.0,0.0,0.0,-inf,-inf,
4914,1971-09-06 20:00:00,101.8,26.4,5.1000000000000005,-123.66307439622946,-28.25650885765574,4.0,27,0.0,0.0,0.0,-inf,-inf,
5017,1971-09-14 11:10:00,100.55,22.95,5.7,-506.3950665437218,-157.20193290852197,4.0,28,0.0,0.0,0.0,-inf,-inf,
5236,1971-09-20 09:48:00,105.03,28.45,4.2,107.71224382873498,288.03499779258186,4.0,29,0.0,0.0,0.0,-inf,-inf,
5306,1971-09-25 07:08:00,105.25,28.48,4.0,111.58400803672976,309.4507989047801,4.0,30,0.0,0.0,0.0,-inf,-inf,
5933,1971-11-03 14:20:00,103.6,28.9,4.5,155.2087016665059,147.61949533197023,4.0,31,0.0,0.0,0.0,-inf,-inf,
5956,1971-11-05 04:12:00,103.58,28.82,5.300000000000001,146.28898381384343,145.7830641582616,4.0,32,0.0,0.0,0.0,-inf,-inf,
6286,1971-11-24 01:40:00,103.6,28.72,4.0,135.19336030170734,147.87129154827963,4.0,33,0.0,0.0,0.0,-inf,-inf,
