id,latitude,longitude,magnitude,time,catalog_id
39468,24.96994294898959,97.91994008855244,2.6,2013-01-08 18:45:09.744297544,0
39469,31.169960839041384,103.42013937884082,3.7,2013-01-08 03:08:13.469536925,0
39470,32.38050548092426,105.44967540365323,4.6,2013-01-08 13:05:45.722591297,0
39471,30.74143818033746,104.89310925614383,2.6,2013-01-08 17:44:10.319748306,0
39468,22.218481210144155,101.08027593804145,3.0,2013-01-08 05:46:05.984243338,1
39468,22.07006767800296,100.57025717702176,4.2,2013-01-08 15:42:37.428330312,2
39469,31.92000131838901,101.93010036139738,2.6,2013-01-08 06:58:22.392356454,4
39469,25.633877162491814,101.65249111976212,3.0,2013-01-08 02:23:16.511083000,5
39470,27.17645058043989,103.71611200286648,3.9,2013-01-08 19:47:35.437901000,5
39471,31.67000448825039,104.01994904606798,3.2,2013-01-08 17:27:48.589271458,5
39472,31.276771796252554,103.51657863246417,2.8,2013-01-08 18:48:47.074051896,5
39473,31.849933717416164,104.12759849731543,2.8,2013-01-08 03:27:02.980187191,5
39474,31.661395124671877,104.02074957716785,2.9,2013-01-08 17:30:08.473790430,5
39475,31.659821128863637,104.01900963006791,2.7,2013-01-08 18:20:43.433386090,5
39468,22.608084879643638,101.98036823611476,2.7,2013-01-08 17:21:37.951149743,6
39469,30.12891727583859,102.86832054836201,3.0,2013-01-08 23:53:27.354754375,6
39468,31.170040842075704,103.77002223544648,3.9,2013-01-08 00:31:59.951329316,7
39469,28.044326382064295,98.4174666910358,5.0,2013-01-08 04:05:52.634251581,7
39469,25.58059526625123,104.3418610594609,3.5,2013-01-08 01:26:09.618835000,8
39470,25.57787343358143,104.34228744184655,2.8,2013-01-08 01:37:12.329893008,8
39471,21.6301146393771,103.32982623004527,3.0,2013-01-08 02:05:00.269706640,8
39468,31.780129699302655,104.07000713053691,3.5,2013-01-08 10:27:08.360345714,9
39469,31.780048290353513,104.0698625387191,3.6,2013-01-08 10:38:05.054898069,9
39470,31.779641005611566,104.06962601795355,2.7,2013-01-08 10:48:17.788044298,9
39469,23.02074712383229,101.53739041686335,3.0,2013-01-08 12:39:18.149803000,10
39470,30.770415228494027,104.74264305418319,2.6,2013-01-08 17:40:29.465512109,10
39471,30.955834343512343,104.84656908920708,2.6,2013-01-08 18:44:10.960915501,10
39469,31.661588030168335,104.0810701412105,2.6,2013-01-08 17:26:03.315364000,11
39470,26.849939840356924,104.1202515425971,3.7,2013-01-08 08:41:46.712497460,11
39471,30.797714403280025,105.09240001672227,2.9,2013-01-08 15:17:19.021485877,11
39468,31.55110376769817,103.98066386122072,3.0,2013-01-08 10:43:10.314112536,12
39469,31.070086911397322,103.53003916194187,3.2,2013-01-08 19:23:35.926754779,12
39470,31.06999732289916,103.5300395192835,3.2,2013-01-08 23:22:52.685831629,12
39468,25.927395014367455,98.64650190446527,3.1,2013-01-08 00:38:49.953205352,13
39469,23.52992655059148,102.3001098421053,2.7,2013-01-08 08:14:07.736983767,13
39469,31.57381301452739,99.5476520683832,2.8,2013-01-08 03:38:26.110675000,14
