Id,time,longitude,latitude,magnitude,x,y,mc_current,index_from_zero,int_lambd,lambd,lambd_star,LL,TLL,SLL
2871,1971-02-05 17:10:00,99.5,25.27,6.1000000000000005,-285.15344987233044,-271.26380992697284,4.0,0,0.0,0.0,0.0,-inf,-inf,
2936,1971-02-11 14:25:00,99.55,25.05,4.1000000000000005,-309.7246041851059,-266.7323214307744,4.0,1,0.0,0.0,0.0,-inf,-inf,
3032,1971-03-11 12:43:00,103.58,28.63,5.0,86.33034997393864,134.9843435082113,4.0,2,0.0,0.0,0.0,-inf,-inf,
3168,1971-04-11 14:55:00,101.7,22.7,4.800000000000001,-573.7258091962121,-51.0484448780872,4.0,3,0.0,0.0,0.0,-inf,-inf,
3221,1971-04-28 23:31:00,101.1,22.8,6.9,-562.2282652188518,-112.59124400782726,4.0,4,0.0,0.0,0.0,-inf,-inf,
3229,1971-04-29 06:33:00,100.9,22.93,4.0,-547.5833455457237,-132.98230984509044,4.0,5,0.0,0.0,0.0,-inf,-inf,
3248,1971-04-30 09:49:00,100.93,22.65,4.3,-578.749023546928,-130.19220644720448,4.0,6,0.0,0.0,0.0,-inf,-inf,
3261,1971-05-02 00:50:00,99.8,21.6,4.0,-693.8777362901194,-248.29485382505425,4.0,7,0.0,0.0,0.0,-inf,-inf,
3645,1971-06-09 14:04:00,99.95,25.95,4.0,-210.42398290529948,-224.69014568487185,4.0,8,0.0,0.0,0.0,-inf,-inf,
3676,1971-06-15 20:27:00,101.1,22.9,4.0,-551.1085916452619,-112.5027365511796,4.0,9,0.0,0.0,0.0,-inf,-inf,
3724,1971-06-27 03:00:00,105.48,25.12,5.300000000000001,-300.43747765178904,330.6199071502555,4.0,10,0.0,0.0,0.0,-inf,-inf,
3874,1971-08-07 09:21:00,102.12,32.08,4.0,469.18740572127257,-7.258031385758804,4.0,11,0.0,0.0,0.0,-inf,-inf,
3875,1971-08-07 11:37:00,103.1,23.9,4.9,-440.0658761768625,91.875196887406,4.0,12,0.0,0.0,0.0,-inf,-inf,
3898,1971-08-16 12:57:00,103.6,28.8,6.1000000000000005,105.25604765452375,136.71586049120285,4.0,13,0.0,0.0,0.0,-inf,-inf,
3945,1971-08-16 18:09:00,103.6,28.8,4.1000000000000005,105.25604765452375,136.71586049120285,4.0,14,0.0,0.0,0.0,-inf,-inf,
3968,1971-08-16 21:29:00,103.58,28.78,4.800000000000001,103.00975404543593,134.7926869204312,4.0,15,0.0,0.0,0.0,-inf,-inf,
3997,1971-08-17 02:53:00,103.67,28.82,6.1000000000000005,107.56080791880264,143.50926303152406,4.0,16,0.0,0.0,0.0,-inf,-inf,
3999,1971-08-17 03:00:00,103.67,28.82,5.4,107.56080791880264,143.50926303152406,4.0,17,0.0,0.0,0.0,-inf,-inf,
4008,1971-08-17 03:33:00,103.67,28.82,5.2,107.56080791880264,143.50926303152406,4.0,18,0.0,0.0,0.0,-inf,-inf,
4010,1971-08-17 03:52:00,103.6,28.82,5.300000000000001,107.4799681571908,136.68987787591098,4.0,19,0.0,0.0,0.0,-inf,-inf,
4038,1971-08-17 06:37:00,103.62,28.83,5.9,108.614624163203,138.62509764919758,4.0,20,0.0,0.0,0.0,-inf,-inf,
4039,1971-08-17 06:40:00,103.62,28.83,5.2,108.614624163203,138.62509764919758,4.0,21,0.0,0.0,0.0,-inf,-inf,
4110,1971-08-17 17:36:00,103.73,28.77,5.7,102.073419344039,149.42536493258893,4.0,22,0.0,0.0,0.0,-inf,-inf,
4131,1971-08-18 01:07:00,103.62,28.8,5.5,105.27874251344645,138.66463146226576,4.0,23,0.0,0.0,0.0,-inf,-inf,
4382,1971-08-23 13:36:00,103.73,28.73,5.4,97.62556889301813,149.48207221566494,4.0,24,0.0,0.0,0.0,-inf,-inf,
4386,1971-08-23 13:46:00,103.67,28.75,5.1000000000000005,99.77707767256948,143.60468837725173,4.0,25,0.0,0.0,0.0,-inf,-inf,
4412,1971-08-23 17:33:00,103.45,28.72,4.0,96.2004109117697,122.19268032515212,4.0,26,0.0,0.0,0.0,-inf,-inf,
4418,1971-08-23 17:59:00,103.57,28.82,4.9,107.44652729604182,133.76727002494854,4.0,27,0.0,0.0,0.0,-inf,-inf,
4861,1971-09-04 09:10:00,103.63,28.8,4.0,105.29021041476582,139.63901552383575,4.0,28,0.0,0.0,0.0,-inf,-inf,
4914,1971-09-06 20:00:00,101.8,26.4,5.1000000000000005,-162.3391772524283,-39.541499782779766,4.0,29,0.0,0.0,0.0,-inf,-inf,
5017,1971-09-14 11:10:00,100.55,22.95,5.7,-544.9518765192715,-168.84072036968877,4.0,30,0.0,0.0,0.0,-inf,-inf,
5236,1971-09-20 09:48:00,105.03,28.45,4.2,68.76865849352036,276.9548889051355,4.0,31,0.0,0.0,0.0,-inf,-inf,
5306,1971-09-25 07:08:00,105.25,28.48,4.0,72.62446099492566,298.3733289421989,4.0,32,0.0,0.0,0.0,-inf,-inf,
5819,1971-10-29 14:00:00,104.2,32.7,4.800000000000001,539.7404959567893,187.64063974120452,4.0,33,0.0,0.0,0.0,-inf,-inf,
5933,1971-11-03 14:20:00,103.6,28.9,4.5,116.3756488688816,136.5858353650842,4.0,34,0.0,0.0,0.0,-inf,-inf,
5956,1971-11-05 04:12:00,103.58,28.82,5.300000000000001,107.45759393359432,134.74147356937712,4.0,35,0.0,0.0,0.0,-inf,-inf,
6286,1971-11-24 01:40:00,103.6,28.72,4.0,96.3603643459062,136.8196789042327,4.0,36,0.0,0.0,0.0,-inf,-inf,
6470,1971-12-09 12:04:00,100.12,25.52,4.1000000000000005,-258.53327298232114,-208.4644034220404,4.0,37,0.0,0.0,0.0,-inf,-inf,
6693,1972-01-05 16:24:00,102.45,24.15,4.5,-412.5653182714691,25.69146895464815,4.0,38,0.0,0.0,0.0,-inf,-inf,
6844,1972-01-23 10:05:00,102.43,23.43,5.800000000000001,-492.6295794855598,23.79932217325291,4.0,39,0.0,0.0,0.0,-inf,-inf,
6848,1972-01-23 11:11:00,102.38,23.48,4.4,-487.0780726000159,18.685420520500973,4.0,40,0.0,0.0,0.0,-inf,-inf,
6879,1972-01-24 17:27:00,102.47,23.42,4.800000000000001,-493.73351011849854,27.886679782339773,4.0,41,0.0,0.0,0.0,-inf,-inf,
6954,1972-02-03 15:22:00,102.27,23.35,5.2,-501.5445752992328,7.463587938044229,4.0,42,0.0,0.0,0.0,-inf,-inf,
6955,1972-02-03 15:24:00,102.27,23.35,4.4,-501.5445752992328,7.463587938044229,4.0,43,0.0,0.0,0.0,-inf,-inf,
7017,1972-02-10 19:12:00,101.9,32.4,4.3,504.80288859374207,-27.90982903152131,4.0,44,0.0,0.0,0.0,-inf,-inf,
7148,1972-02-27 02:56:00,102.4,24.1,5.1000000000000005,-418.134123779662,20.623234962908214,4.0,45,0.0,0.0,0.0,-inf,-inf,
7149,1972-02-27 05:45:00,102.33,23.53,4.0,-481.5245870645197,13.575604136500262,4.0,46,0.0,0.0,0.0,-inf,-inf,
7154,1972-02-28 08:35:00,96.6,24.8,4.0,-327.84135169951765,-565.050728298419,4.0,47,0.0,0.0,0.0,-inf,-inf,
7380,1972-04-08 17:33:00,101.8,29.4,5.6000000000000005,171.24593671030777,-38.460485421911024,4.0,48,0.0,0.0,0.0,-inf,-inf,
7477,1972-04-22 15:18:00,105.5,28.0,4.0,19.88537036443537,324.2504161904984,4.0,49,0.0,0.0,0.0,-inf,-inf,
7536,1972-05-07 06:05:00,102.4,27.9,5.2,4.406755970333805,19.95217135166071,4.0,50,0.0,0.0,0.0,-inf,-inf,
7574,1972-05-21 15:52:00,98.75,24.08,4.1000000000000005,-415.655800224268,-350.1438657878347,4.0,51,0.0,0.0,0.0,-inf,-inf,
7631,1972-06-13 04:00:00,97.87,24.32,4.2,-386.2455990675349,-438.63876525040376,4.0,52,0.0,0.0,0.0,-inf,-inf,
7705,1972-07-09 08:32:00,100.92,22.98,4.0,-542.0438362031211,-130.8800554488573,4.0,53,0.0,0.0,0.0,-inf,-inf,
7733,1972-07-17 06:41:00,102.9,24.63,5.0,-359.0205836352462,71.09869722668904,4.0,54,0.0,0.0,0.0,-inf,-inf,
7748,1972-07-21 10:48:00,97.22,24.0,4.7,-419.4335475067108,-505.82909335378775,4.0,55,0.0,0.0,0.0,-inf,-inf,
7752,1972-07-22 00:11:00,102.15,28.88,4.1000000000000005,113.3621422241834,-4.573154871402711,4.0,56,0.0,0.0,0.0,-inf,-inf,
7808,1972-08-07 13:07:00,104.15,25.93,4.5,-213.14090205222016,195.3341843900451,4.0,57,0.0,0.0,0.0,-inf,-inf,
7878,1972-08-27 22:42:00,100.53,22.65,5.0,-578.2853999849572,-171.29395032263471,4.0,58,0.0,0.0,0.0,-inf,-inf,
7879,1972-08-27 22:49:00,100.4,22.7,5.7,-572.5475053177411,-184.57952354736472,4.0,59,0.0,0.0,0.0,-inf,-inf,
7880,1972-08-28 05:00:00,100.63,22.65,4.6000000000000005,-578.4131591620503,-161.01864296464612,4.0,60,0.0,0.0,0.0,-inf,-inf,
7924,1972-09-07 18:35:00,100.45,26.08,4.7,-196.7656215112588,-174.49759619244222,4.0,61,0.0,0.0,0.0,-inf,-inf,
7937,1972-09-11 11:34:00,98.7,23.3,4.4,-502.2630364814219,-357.46909745285217,4.0,62,0.0,0.0,0.0,-inf,-inf,
7939,1972-09-11 14:22:00,100.6,22.6,4.9,-583.9356035617192,-164.16531259172103,4.0,63,0.0,0.0,0.0,-inf,-inf,
7993,1972-09-27 08:08:00,101.65,30.18,6.1000000000000005,258.0349644958768,-52.58993344191328,4.0,64,0.0,0.0,0.0,-inf,-inf,
8031,1972-09-30 00:21:00,101.58,30.17,6.1000000000000005,256.9557770603277,-59.32614490640887,4.0,65,0.0,0.0,0.0,-inf,-inf,
8039,1972-09-30 04:24:00,101.57,30.17,5.9,256.9607791656084,-60.28771440216674,4.0,66,0.0,0.0,0.0,-inf,-inf,
8066,1972-10-01 05:46:00,101.55,30.25,5.0,265.86662967410825,-62.1614827034435,4.0,67,0.0,0.0,0.0,-inf,-inf,
8172,1972-10-19 07:05:00,100.97,22.92,4.0,-548.7651868876634,-125.81510070767484,4.0,68,0.0,0.0,0.0,-inf,-inf,
8311,1972-12-07 22:51:00,98.68,25.28,4.5,-282.0101508546266,-353.6918855050942,4.0,69,0.0,0.0,0.0,-inf,-inf,
8474,1973-02-06 18:37:00,100.4,31.5,7.7,405.99143105003526,-170.47680372287374,4.0,70,0.0,0.0,0.0,-inf,-inf,
8475,1973-02-06 18:47:00,100.4,31.5,5.4,405.99143105003526,-170.47680372287374,4.0,71,0.0,0.0,0.0,-inf,-inf,
8507,1973-02-06 22:05:00,100.1,31.4,4.2,395.3420204570808,-199.13991486849355,4.0,72,0.0,0.0,0.0,-inf,-inf,
8538,1973-02-07 01:11:00,100.2,31.5,5.2,406.2968020723376,-189.44885765462809,4.0,73,0.0,0.0,0.0,-inf,-inf,
8620,1973-02-07 17:20:00,100.8,31.43,5.4,397.6936298046023,-132.62695479881774,4.0,74,0.0,0.0,0.0,-inf,-inf,
8651,1973-02-08 00:06:00,100.3,31.4,6.300000000000001,395.0205573831747,-180.14855865940464,4.0,75,0.0,0.0,0.0,-inf,-inf,
8979,1973-02-15 03:40:00,100.92,23.07,4.0,-532.0360760955392,-130.78692393779113,4.0,76,0.0,0.0,0.0,-inf,-inf,
9004,1973-02-16 15:29:00,100.2,31.7,5.2,428.5358584001119,-189.0567601132961,4.0,77,0.0,0.0,0.0,-inf,-inf,
9063,1973-02-21 16:23:00,100.2,31.7,5.0,428.5358584001119,-189.0567601132961,4.0,78,0.0,0.0,0.0,-inf,-inf,
9375,1973-03-22 04:35:00,100.2,31.8,5.0,439.6553763143983,-188.86011232584468,4.0,79,0.0,0.0,0.0,-inf,-inf,
9386,1973-03-22 14:10:00,101.0,22.1,5.800000000000001,-639.9756102109,-123.52417896853588,4.0,80,0.0,0.0,0.0,-inf,-inf,
9416,1973-03-24 03:14:00,99.9,31.9,5.800000000000001,451.2933616192022,-217.0019881210453,4.0,81,0.0,0.0,0.0,-inf,-inf,
9428,1973-03-24 08:02:00,99.8,31.8,4.0,440.3627710970557,-226.68450339135552,4.0,82,0.0,0.0,0.0,-inf,-inf,
9632,1973-04-14 05:05:00,104.13,28.0,4.0,17.008200995453738,189.7761747453775,4.0,83,0.0,0.0,0.0,-inf,-inf,
9702,1973-04-22 13:46:00,103.88,27.42,4.7,-47.84861744262633,166.1164674896082,4.0,84,0.0,0.0,0.0,-inf,-inf,
9797,1973-05-08 18:01:00,104.08,32.88,5.6000000000000005,559.567834121723,176.0594963861992,4.0,85,0.0,0.0,0.0,-inf,-inf,
9837,1973-05-18 13:25:00,101.5,21.1,4.5,-751.5446258787028,-72.47080576556885,4.0,86,0.0,0.0,0.0,-inf,-inf,
9934,1973-06-01 21:02:00,98.6,24.92,5.300000000000001,-321.81880613056086,-362.8386362309676,4.0,87,0.0,0.0,0.0,-inf,-inf,
9956,1973-06-02 00:39:00,98.58,24.93,5.5,-320.6492406463624,-364.82488185583713,4.0,88,0.0,0.0,0.0,-inf,-inf,
9958,1973-06-02 00:45:00,98.75,25.17,4.0,-294.43741891727893,-346.9779359345415,4.0,89,0.0,0.0,0.0,-inf,-inf,
9974,1973-06-02 02:59:00,98.7,24.9,5.0,-324.3255195478308,-352.81313119169874,4.0,90,0.0,0.0,0.0,-inf,-inf,
10119,1973-06-18 18:54:00,101.42,23.32,4.0,-504.6434657623796,-79.41961650931248,4.0,91,0.0,0.0,0.0,-inf,-inf,
10171,1973-06-29 05:58:00,103.9,28.9,5.2,116.74985598628776,165.78916957614214,4.0,92,0.0,0.0,0.0,-inf,-inf,
10172,1973-06-29 05:59:00,103.7,28.9,5.7,116.49235178221632,146.32038307543698,4.0,93,0.0,0.0,0.0,-inf,-inf,
10173,1973-06-29 06:04:00,103.7,28.9,5.300000000000001,116.49235178221632,146.32038307543698,4.0,94,0.0,0.0,0.0,-inf,-inf,
10205,1973-06-30 01:52:00,103.8,28.9,5.6000000000000005,116.61708741816304,156.05483004775692,4.0,95,0.0,0.0,0.0,-inf,-inf,
10388,1973-07-22 17:06:00,105.2,22.3,5.2,-614.7433549846734,309.40795501359713,4.0,96,0.0,0.0,0.0,-inf,-inf,
10446,1973-08-02 05:33:00,101.32,30.88,5.1000000000000005,336.06051689406416,-83.72894999160744,4.0,97,0.0,0.0,0.0,-inf,-inf,
10449,1973-08-02 16:58:00,104.65,27.78,5.6000000000000005,-6.540901077099483,241.3110584937623,4.0,98,0.0,0.0,0.0,-inf,-inf,
10478,1973-08-06 03:46:00,100.12,22.15,4.2,-633.2798162130141,-214.2502664332154,4.0,99,0.0,0.0,0.0,-inf,-inf,
10500,1973-08-11 15:15:00,103.92,32.92,6.7,563.7834276181758,161.03160570225694,4.0,100,0.0,0.0,0.0,-inf,-inf,
10501,1973-08-11 15:29:00,104.0,32.9,4.5,561.6730542693248,168.54398778280702,4.0,101,0.0,0.0,0.0,-inf,-inf,
10506,1973-08-11 16:21:00,103.9,32.9,4.0,561.5319629303953,159.19691449613455,4.0,102,0.0,0.0,0.0,-inf,-inf,
10515,1973-08-11 19:03:00,103.9,32.9,4.2,561.5319629303953,159.19691449613455,4.0,103,0.0,0.0,0.0,-inf,-inf,
10534,1973-08-11 23:57:00,103.9,32.9,4.3,561.5319629303953,159.19691449613455,4.0,104,0.0,0.0,0.0,-inf,-inf,
10540,1973-08-12 01:12:00,103.9,32.9,4.2,561.5319629303953,159.19691449613455,4.0,105,0.0,0.0,0.0,-inf,-inf,
10549,1973-08-12 04:51:00,103.8,32.9,4.0,561.3989211581611,149.84971684861358,4.0,106,0.0,0.0,0.0,-inf,-inf,
10598,1973-08-13 06:15:00,103.9,32.9,4.2,561.5319629303953,159.19691449613455,4.0,107,0.0,0.0,0.0,-inf,-inf,
10602,1973-08-13 15:04:00,103.9,32.9,4.2,561.5319629303953,159.19691449613455,4.0,108,0.0,0.0,0.0,-inf,-inf,
10626,1973-08-14 19:04:00,100.13,22.28,4.0,-618.8399265351115,-213.00538701335225,4.0,109,0.0,0.0,0.0,-inf,-inf,
10633,1973-08-15 03:27:00,100.0,22.3,4.2,-616.3971964812624,-226.36605979981863,4.0,110,0.0,0.0,0.0,-inf,-inf,
10639,1973-08-15 17:00:00,96.7,24.7,4.9,-339.4064083630699,-555.4260703233045,4.0,111,0.0,0.0,0.0,-inf,-inf,
10646,1973-08-16 06:35:00,103.9,32.9,4.2,561.5319629303953,159.19691449613455,4.0,112,0.0,0.0,0.0,-inf,-inf,
10654,1973-08-16 11:58:00,100.97,22.82,6.7,-559.8849054182581,-125.91414719581618,4.0,113,0.0,0.0,0.0,-inf,-inf,
10663,1973-08-16 12:48:00,103.9,32.9,5.2,561.5319629303953,159.19691449613455,4.0,114,0.0,0.0,0.0,-inf,-inf,
10668,1973-08-16 14:05:00,101.07,22.57,5.2,-587.7771732623697,-115.87861286866338,4.0,115,0.0,0.0,0.0,-inf,-inf,
10676,1973-08-16 16:21:00,100.98,23.07,4.0,-532.0952834351503,-124.64189746775465,4.0,116,0.0,0.0,0.0,-inf,-inf,
10679,1973-08-16 18:15:00,100.97,22.9,4.2,-550.9891304100026,-125.83492966046876,4.0,117,0.0,0.0,0.0,-inf,-inf,
10687,1973-08-16 23:23:00,101.03,22.82,4.2,-559.9416850262265,-119.75696717735636,4.0,118,0.0,0.0,0.0,-inf,-inf,
10698,1973-08-17 14:33:00,100.1,22.25,4.2,-622.1267040049578,-216.1467311928422,4.0,119,0.0,0.0,0.0,-inf,-inf,
10704,1973-08-18 22:43:00,100.2,22.17,4.0,-631.1842947889905,-205.96677082871983,4.0,120,0.0,0.0,0.0,-inf,-inf,
10707,1973-08-19 10:55:00,101.13,22.83,4.0,-558.9180259411954,-109.4863441562572,4.0,121,0.0,0.0,0.0,-inf,-inf,
10719,1973-08-20 12:50:00,101.05,23.02,4.0,-537.7206009551519,-117.51916289964534,4.0,122,0.0,0.0,0.0,-inf,-inf,
10804,1973-08-23 15:30:00,101.18,23.13,4.0,-525.6002779305842,-104.10876317695188,4.0,123,0.0,0.0,0.0,-inf,-inf,
10864,1973-08-25 09:25:00,100.08,31.67,4.2,425.3986891817907,-200.47861481430704,4.0,124,0.0,0.0,0.0,-inf,-inf,
10928,1973-08-27 20:58:00,104.0,32.8,4.0,550.553602791398,168.7255039302584,4.0,125,0.0,0.0,0.0,-inf,-inf,
11026,1973-09-04 05:24:00,104.0,32.9,4.2,561.6730542693248,168.54398778280702,4.0,126,0.0,0.0,0.0,-inf,-inf,
11051,1973-09-09 10:13:00,100.0,31.5,6.0,406.6343759477371,-208.42034466277505,4.0,127,0.0,0.0,0.0,-inf,-inf,
11052,1973-09-09 10:42:00,100.0,31.7,5.6000000000000005,428.8734471070212,-207.9889686813386,4.0,128,0.0,0.0,0.0,-inf,-inf,
11100,1973-09-19 19:44:00,103.7,28.9,4.9,116.49235178221632,146.32038307543698,4.0,129,0.0,0.0,0.0,-inf,-inf,
11101,1973-09-19 19:50:00,103.6,29.0,4.5,127.4952468332509,136.45553011074514,4.0,130,0.0,0.0,0.0,-inf,-inf,
11120,1973-09-22 01:36:00,105.9,28.2,4.5,43.25038195912172,362.83055266207606,4.0,131,0.0,0.0,0.0,-inf,-inf,
11195,1973-10-08 09:30:00,100.92,22.82,4.1000000000000005,-559.8354147089173,-131.04511122375592,4.0,132,0.0,0.0,0.0,-inf,-inf,
11200,1973-10-09 21:40:00,100.0,31.7,4.0,428.8734471070212,-207.9889686813386,4.0,133,0.0,0.0,0.0,-inf,-inf,
11205,1973-10-11 13:35:00,99.87,30.93,4.1000000000000005,343.489483550056,-222.0434601483126,4.0,134,0.0,0.0,0.0,-inf,-inf,
11233,1973-10-16 20:51:00,101.0,32.1,4.2,471.98552004039806,-112.84992035123356,4.0,135,0.0,0.0,0.0,-inf,-inf,
11299,1973-10-27 03:45:00,103.9,32.9,4.6000000000000005,561.5319629303953,159.19691449613455,4.0,136,0.0,0.0,0.0,-inf,-inf,
11335,1973-11-03 14:53:00,102.78,24.03,4.3,-425.7991864711104,59.25563459699091,4.0,137,0.0,0.0,0.0,-inf,-inf,
11375,1973-11-11 13:08:00,100.87,22.78,4.0,-564.2318507654327,-136.21883046441246,4.0,138,0.0,0.0,0.0,-inf,-inf,
11426,1973-11-21 11:14:00,103.8,32.9,4.5,561.3989211581611,149.84971684861358,4.0,139,0.0,0.0,0.0,-inf,-inf,
11483,1973-12-06 10:40:00,97.6,30.7,4.5,324.23921728932675,-439.5884710370526,4.0,140,0.0,0.0,0.0,-inf,-inf,
11548,1973-12-17 00:52:00,104.0,32.9,4.0,561.6730542693248,168.54398778280702,4.0,141,0.0,0.0,0.0,-inf,-inf,
11613,1973-12-30 01:24:00,103.08,29.7,5.300000000000001,204.8545130616632,85.30382070691137,4.0,142,0.0,0.0,0.0,-inf,-inf,
11678,1974-01-12 06:50:00,103.93,32.95,6.2,567.1331704679745,161.91368572686747,4.0,143,0.0,0.0,0.0,-inf,-inf,
11697,1974-01-16 06:50:00,103.93,32.95,6.1000000000000005,567.1331704679745,161.91368572686747,4.0,144,0.0,0.0,0.0,-inf,-inf,
11742,1974-01-20 09:52:00,104.0,32.8,4.6000000000000005,550.553602791398,168.7255039302584,4.0,145,0.0,0.0,0.0,-inf,-inf,
11906,1974-02-09 13:53:00,100.6,25.95,4.0,-211.421638109748,-159.69617060103153,4.0,146,0.0,0.0,0.0,-inf,-inf,
12024,1974-02-27 07:13:00,98.6,24.42,4.2,-377.42417174921854,-364.3557642439151,4.0,147,0.0,0.0,0.0,-inf,-inf,
12037,1974-02-28 04:34:00,98.6,24.53,4.0,-365.1909479757329,-364.023538217851,4.0,148,0.0,0.0,0.0,-inf,-inf,
12063,1974-03-04 02:33:00,102.73,25.33,4.0,-281.26748487900363,53.58955539025231,4.0,149,0.0,0.0,0.0,-inf,-inf,
12179,1974-03-29 03:31:00,100.13,24.43,4.0,-379.7577400358192,-209.37454282208276,4.0,150,0.0,0.0,0.0,-inf,-inf,
12182,1974-03-29 06:13:00,100.73,22.42,4.2,-604.1086169472559,-151.01335501792508,4.0,151,0.0,0.0,0.0,-inf,-inf,
12203,1974-04-01 08:43:00,97.67,30.5,4.0,301.7421153412674,-433.76916461325465,4.0,152,0.0,0.0,0.0,-inf,-inf,
12244,1974-04-06 20:34:00,99.75,27.5,4.2,-37.68865598175437,-241.33274031156185,4.0,153,0.0,0.0,0.0,-inf,-inf,
12245,1974-04-06 20:39:00,99.8,27.5,4.1000000000000005,-37.78570562105459,-236.40210368930303,4.0,154,0.0,0.0,0.0,-inf,-inf,
12261,1974-04-09 15:40:00,100.62,24.62,4.1000000000000005,-359.3399597498831,-159.49072588409118,4.0,155,0.0,0.0,0.0,-inf,-inf,
12366,1974-05-05 13:36:00,104.8,26.9,4.4,-104.09312906536744,258.1188794208562,4.0,156,0.0,0.0,0.0,-inf,-inf,
