id,time,longitude,latitude,magnitude,x,y,mc_current,index_from_zero,int_lambd,lambd,lambd_star,LL,TLL,SLL
12072,1971-01-23 22:07:36.680,-115.8098333,32.6423333,4.0,-357.3198413526288,286.1438234808005,3.8,0,0.0,0.0,0.0,-inf,-inf,
12077,1971-01-31 12:22:41.990,-120.9368333,36.3285,3.9000000000000004,50.18165605176616,-185.6148696083583,3.8,1,0.0,0.0,0.0,-inf,-inf,
12091,1971-02-09 14:00:41.920,-118.37,34.416,6.6000000000000005,-164.34009580600832,45.3835889774213,3.8,2,0.0,0.0,0.0,-inf,-inf,
12092,1971-02-09 14:01:12.450,-118.37,34.416,5.800000000000001,-164.34009580600832,45.3835889774213,3.8,3,0.0,0.0,0.0,-inf,-inf,
12093,1971-02-09 14:01:36.840,-118.37,34.416,4.2,-164.34009580600832,45.3835889774213,3.8,4,0.0,0.0,0.0,-inf,-inf,
12094,1971-02-09 14:01:40.080,-118.37,34.416,4.1000000000000005,-164.34009580600832,45.3835889774213,3.8,5,0.0,0.0,0.0,-inf,-inf,
12095,1971-02-09 14:01:53.040,-118.37,34.416,4.5,-164.34009580600832,45.3835889774213,3.8,6,0.0,0.0,0.0,-inf,-inf,
12096,1971-02-09 14:01:54.440,-118.37,34.416,4.2,-164.34009580600832,45.3835889774213,3.8,7,0.0,0.0,0.0,-inf,-inf,
12097,1971-02-09 14:01:59.080,-118.37,34.416,4.1000000000000005,-164.34009580600832,45.3835889774213,3.8,8,0.0,0.0,0.0,-inf,-inf,
12098,1971-02-09 14:02:03.000,-118.4006667,34.4111667,4.1000000000000005,-164.89116870389813,42.57271675796628,3.8,9,0.0,0.0,0.0,-inf,-inf,
12099,1971-02-09 14:02:29.940,-118.37,34.416,4.7,-164.34009580600832,45.3835889774213,3.8,10,0.0,0.0,0.0,-inf,-inf,
12100,1971-02-09 14:02:45.740,-118.37,34.416,5.800000000000001,-164.34009580600832,45.3835889774213,3.8,11,0.0,0.0,0.0,-inf,-inf,
12101,1971-02-09 14:02:47.280,-118.333,34.333,3.9000000000000004,-173.55161787348896,48.8269500983073,3.8,12,0.0,0.0,0.0,-inf,-inf,
12106,1971-02-09 14:03:25.080,-118.37,34.416,4.4,-164.34009580600832,45.3835889774213,3.8,13,0.0,0.0,0.0,-inf,-inf,
12108,1971-02-09 14:03:43.340,-118.37,34.416,4.1000000000000005,-164.34009580600832,45.3835889774213,3.8,14,0.0,0.0,0.0,-inf,-inf,
12109,1971-02-09 14:04:07.440,-118.37,34.416,4.1000000000000005,-164.34009580600832,45.3835889774213,3.8,15,0.0,0.0,0.0,-inf,-inf,
12111,1971-02-09 14:04:35.980,-118.37,34.416,4.2,-164.34009580600832,45.3835889774213,3.8,16,0.0,0.0,0.0,-inf,-inf,
12112,1971-02-09 14:04:37.640,-118.37,34.416,4.1000000000000005,-164.34009580600832,45.3835889774213,3.8,17,0.0,0.0,0.0,-inf,-inf,
12113,1971-02-09 14:04:42.340,-118.37,34.416,4.2,-164.34009580600832,45.3835889774213,3.8,18,0.0,0.0,0.0,-inf,-inf,
12114,1971-02-09 14:04:44.080,-118.37,34.416,4.1000000000000005,-164.34009580600832,45.3835889774213,3.8,19,0.0,0.0,0.0,-inf,-inf,
12115,1971-02-09 14:04:46.000,-118.4006667,34.4111667,4.2,-164.89116870389813,42.57271675796628,3.8,20,0.0,0.0,0.0,-inf,-inf,
12117,1971-02-09 14:05:25.000,-118.4006667,34.4111667,3.9000000000000004,-164.89116870389813,42.57271675796628,3.8,21,0.0,0.0,0.0,-inf,-inf,
12119,1971-02-09 14:05:41.340,-118.37,34.416,4.1000000000000005,-164.34009580600832,45.3835889774213,3.8,22,0.0,0.0,0.0,-inf,-inf,
12120,1971-02-09 14:05:52.150,-118.37,34.416,4.1000000000000005,-164.34009580600832,45.3835889774213,3.8,23,0.0,0.0,0.0,-inf,-inf,
12121,1971-02-09 14:05:59.140,-118.37,34.416,3.9000000000000004,-164.34009580600832,45.3835889774213,3.8,24,0.0,0.0,0.0,-inf,-inf,
12125,1971-02-09 14:07:10.440,-118.37,34.416,4.0,-164.34009580600832,45.3835889774213,3.8,25,0.0,0.0,0.0,-inf,-inf,
12126,1971-02-09 14:07:31.360,-118.368,34.4,3.9000000000000004,-166.11828773643413,45.57589527713151,3.8,26,0.0,0.0,0.0,-inf,-inf,
12127,1971-02-09 14:07:43.970,-118.37,34.416,4.5,-164.34009580600832,45.3835889774213,3.8,27,0.0,0.0,0.0,-inf,-inf,
12128,1971-02-09 14:07:59.240,-118.37,34.416,4.0,-164.34009580600832,45.3835889774213,3.8,28,0.0,0.0,0.0,-inf,-inf,
12129,1971-02-09 14:08:03.410,-118.37,34.416,4.2,-164.34009580600832,45.3835889774213,3.8,29,0.0,0.0,0.0,-inf,-inf,
12130,1971-02-09 14:08:34.040,-118.37,34.416,4.5,-164.34009580600832,45.3835889774213,3.8,30,0.0,0.0,0.0,-inf,-inf,
12131,1971-02-09 14:08:53.720,-118.37,34.416,4.6000000000000005,-164.34009580600832,45.3835889774213,3.8,31,0.0,0.0,0.0,-inf,-inf,
12133,1971-02-09 14:10:21.330,-118.3961667,34.2463333,4.6000000000000005,-183.2177940418325,43.07123327349079,3.8,32,0.0,0.0,0.0,-inf,-inf,
12134,1971-02-09 14:10:29.040,-118.37,34.416,5.300000000000001,-164.34009580600832,45.3835889774213,3.8,33,0.0,0.0,0.0,-inf,-inf,
12135,1971-02-09 14:11:31.380,-118.321,34.274,4.0,-180.10609950835735,49.96449849440633,3.8,34,0.0,0.0,0.0,-inf,-inf,
12136,1971-02-09 14:11:50.440,-118.37,34.416,3.8000000000000003,-164.34009580600832,45.3835889774213,3.8,35,0.0,0.0,0.0,-inf,-inf,
12137,1971-02-09 14:13:35.320,-118.332,34.339,3.9000000000000004,-172.88395758926526,48.91523639499256,3.8,36,0.0,0.0,0.0,-inf,-inf,
12138,1971-02-09 14:15:44.140,-118.37,34.416,3.9000000000000004,-164.34009580600832,45.3835889774213,3.8,37,0.0,0.0,0.0,-inf,-inf,
12139,1971-02-09 14:16:10.740,-118.4153333,34.4098333,4.0,-165.04564896852648,41.22778803274833,3.8,38,0.0,0.0,0.0,-inf,-inf,
12140,1971-02-09 14:19:50.020,-118.4241667,34.3268333,4.0,-174.2784443210083,40.45793286504188,3.8,39,0.0,0.0,0.0,-inf,-inf,
12141,1971-02-09 14:22:17.040,-118.3158333,34.3528333,4.2,-171.33766016819877,50.391322801430704,3.8,40,0.0,0.0,0.0,-inf,-inf,
