target_id,time,longitude,latitude,magnitude,x,y,mc_current,mc_current_above_ref,mu,P_triggered,P_background,zeta_plus_1
43276,1981-01-01 18:22:22.400,-118.57,38.053,4.2,240.00193827661408,25.809316252231024,3.8,0.0,3.874439536872294e-08,0.999528415137283,0.0004715848627169681,1.0
43355,1981-01-07 11:42:33.000,-121.6161667,36.8735,4.5,112.28090819102586,-244.72707245622468,3.8,0.0,3.874439536872294e-08,0.9915909027719139,0.008409097228086103,1.0
43495,1981-01-15 12:47:51.220,-121.7288333,37.3745,4.800000000000001,168.27017062448428,-253.0800174524996,3.8,0.0,3.874439536872294e-08,0.9750778706443934,0.024922129355606438,1.0
43635,1981-01-27 22:10:53.910,-121.6041667,36.8621667,4.1000000000000005,110.99066942192032,-243.69591456316644,3.8,0.0,3.874439536872294e-08,0.9995378189485318,0.0004621810514683452,1.0
43653,1981-01-28 20:08:50.500,-118.355,38.168,4.5,252.86811949627807,44.5698037162372,3.8,0.0,3.874439536872294e-08,0.9986917440865709,0.001308255913429185,1.0
43876,1981-02-14 06:10:40.660,-123.8048333,41.3981667,4.800000000000001,622.8224577448465,-412.4956480096717,3.8,0.0,3.874439536872294e-08,0.7826475430447951,0.21735245695520475,1.0
44076,1981-03-03 10:45:12.640,-121.9315,37.5525,4.4,188.6088646539852,-270.34519498529534,3.8,0.0,3.874439536872294e-08,0.620589251996382,0.3794107480036179,1.0
44097,1981-03-05 05:28:54.300,-118.8738333,37.543,4.2,183.2529737289225,-0.8058714397842924,3.8,0.0,3.874439536872294e-08,0.9998621380993277,0.00013786190067246996,1.0
44201,1981-03-15 06:07:39.910,-125.786,40.409,4.7,523.4716989164954,-586.072951927784,3.8,0.0,3.874439536872294e-08,0.9900884463662216,0.009911553633778455,1.0
44256,1981-03-21 05:38:46.530,-124.4385,40.6025,4.0,537.3997202338376,-470.8070996861029,3.8,0.0,3.874439536872294e-08,0.9340457169683948,0.06595428303160515,1.0
44319,1981-03-28 05:04:37.520,-120.2083333,39.404,3.8000000000000003,391.0032454620031,-115.51254429587529,3.8,0.0,3.874439536872294e-08,0.3416036019001002,0.6583963980998998,1.0
44335,1981-03-30 12:38:50.950,-124.59,40.3338333,4.3,508.3203354905002,-485.4675304769535,3.8,0.0,3.874439536872294e-08,0.9567356305921841,0.04326436940781588,1.0
44351,1981-03-31 02:10:37.700,-124.5928333,40.338,4.0,508.7978412261091,-485.6783602693725,3.8,0.0,3.874439536872294e-08,0.9999945063554756,5.49364452431416e-06,1.0
44412,1981-04-05 07:29:42.560,-121.51,35.8493333,3.8000000000000003,-1.8482795526123212,-238.3927286922888,3.8,0.0,3.874439536872294e-08,0.047558996808070395,0.9524410031919296,1.0
44525,1981-04-13 22:16:17.130,-124.545,40.325,4.3,507.1081065143255,-481.71782059111007,3.8,0.0,3.874439536872294e-08,0.9979226343647988,0.0020773656352013857,1.0
44559,1981-04-16 01:32:08.410,-123.033,41.1973333,3.8000000000000003,597.3631828027239,-349.1326986268492,3.8,0.0,3.874439536872294e-08,0.22482167435390119,0.7751783256460988,1.0
