source_id,source_magnitude,source_completeness_above_ref,source_to_end_time_distance,pos_source_to_start_time_distance,l_hat,G
12036,2.9000000000000004,0.0,13148.141461574074,3652.141461574074,0.519542384726189,0.02614193375978513
12038,3.0,0.0,13147.890395601851,3651.8903956018517,0.06079054524169731,0.028906832515078425
12039,3.3000000000000003,0.0,13147.730797222222,3651.730797222222,0.004193802100974783,0.03907531535615029
12040,2.9000000000000004,0.0,13147.667267939814,3651.667267939815,0.01743124744680128,0.026146088927021693
12041,3.1,0.0,13147.528145949074,3651.528145949074,0.06333458074346031,0.03196535176126824
12043,3.6,0.0,13144.739751967592,3648.7397519675924,0.010366559446128564,0.052870899637895624
12045,3.1,0.0,13141.025521527778,3645.025521527778,0.007165450547935144,0.03203512125091594
12047,3.0,0.0,13140.296681828704,3644.2966818287036,0.17624743269580748,0.028980527827969046
12048,2.8000000000000003,0.0,13138.878539930556,3642.8785399305557,0.001643055077505211,0.02371703490045091
12049,3.7,0.0,13138.36009710648,3642.3600971064816,0.18531594825457182,0.05858307883855358
12050,2.9000000000000004,0.0,13137.433190277778,3641.4331902777776,0.06454134470592372,0.026235977110765318
12051,3.0,0.0,13136.69055625,3640.69055625,0.009940521366381114,0.029015610642450996
12052,3.3000000000000003,0.0,13135.89674988426,3639.8967498842594,0.017327245687562505,0.039230708848756145
12053,2.8000000000000003,0.0,13134.446769675926,3638.446769675926,0.04366096899546255,0.023752331088755716
12055,3.6,0.0,13133.962569791667,3637.9625697916667,0.3479817486540123,0.05306239275707261
12056,3.5,0.0,13133.826856597223,3637.826856597222,0.12192295704993193,0.047993272256542194
12057,2.8000000000000003,0.0,13133.782300578703,3637.7823005787036,0.11620517384023818,0.023757629086604424
12058,2.9000000000000004,0.0,13133.76837650463,3637.7683765046295,0.11341531680050934,0.026268264387805995
12060,3.4000000000000004,0.0,13132.06213275463,3636.0621327546296,0.038409502078060646,0.04343215561729463
12061,3.0,0.0,13131.967565277777,3635.967565277778,0.005333129568705249,0.029061643267952002
12062,3.5,0.0,13130.891519907407,3634.891519907407,0.4335744754076879,0.04804058890546482
12063,2.9000000000000004,0.0,13129.494762615741,3633.494762615741,0.022249153037661618,0.026305981017621726
12065,3.4000000000000004,0.0,13128.938200578703,3632.938200578704,0.004057444964367818,0.04347773690419497
12067,2.8000000000000003,0.0,13128.765036226852,3632.765036226852,0.030607864534053297,0.023797683164831964
12069,3.0,0.0,13127.054553125,3631.054553125,0.002662195487355494,0.02910962952845985
12070,3.0,0.0,13126.963069444444,3630.9630694444445,0.00594067108971479,0.029110524050199902
12071,3.1,0.0,13126.606142708333,3630.606142708333,0.003097562017297695,0.03219054605883673
12072,4.0,0.0,13126.078047685185,3630.078047685185,0.1591789004498259,0.07951364239624496
12073,2.9000000000000004,0.0,13125.675394675925,3629.675394675926,0.020810992329759227,0.026339748790196727
12074,3.2,0.0,13123.087596990741,3627.0875969907406,0.003350234583080264,0.03563427994963644
12075,3.0,0.0,13120.766413078703,3624.766413078704,0.010267556966330646,0.029171198543456022
12077,3.9000000000000004,0.0,13118.484236226852,3622.484236226852,0.025781663426835133,0.07209808178469476
12078,3.7,0.0,13117.072158796296,3621.072158796296,0.7264275478705383,0.059003448721088446
12080,2.8000000000000003,0.0,13116.549548842593,3620.5495488425927,0.034057486784831247,0.023895573221472413
12081,2.9000000000000004,0.0,13116.478968055555,3620.4789680555555,0.004951854055538735,0.026421289633149582
12086,3.4000000000000004,0.0,13110.973342592593,3614.9733425925924,0.46734170953500714,0.043741083024594694
12089,3.3000000000000003,0.0,13110.789300694445,3614.7893006944446,0.006040094244353243,0.03956308722340199
12090,3.2,0.0,13110.10469074074,3614.104690740741,0.46900723157859336,0.035790186760045944
12091,6.6000000000000005,0.0,13109.416181481482,3613.4161814814815,0.8962605047391667,1.0893241429792615
12092,5.800000000000001,0.0,13109.415828125,3613.415828125,0.33972783642615767,0.4876937277825067
12093,4.2,0.0,13109.415545833333,3613.4155458333335,0.05026456631104192,0.09775234628039507
12094,4.1000000000000005,0.0,13109.415508333333,3613.4155083333335,0.04476044022801639,0.08840990917528242
12095,4.5,0.0,13109.415358333334,3613.415358333333,0.07128216495895813,0.13213138023698265
12096,4.2,0.0,13109.41534212963,3613.4153421296296,0.05026456952619243,0.09775235298124525
12097,4.1000000000000005,0.0,13109.415288425926,3613.415288425926,0.04476044331394897,0.0884099157177954
12098,4.1000000000000005,0.0,13109.415243055555,3613.4152430555555,0.1034682676204524,0.08840991706761926
12099,4.7,0.0,13109.41493125,3613.41493125,0.09022954140842247,0.16153198749997694
12100,5.800000000000001,0.0,13109.41474837963,3613.4147483796296,0.33972795450962173,0.4876939049860408
12101,3.9000000000000004,0.0,13109.414730555556,3613.4147305555557,0.016468097012732188,0.07231835776397867
12102,3.7,0.0,13109.414697453703,3613.414697453704,0.02798555249736205,0.05915562642096973
12103,3.5,0.0,13109.414585185184,3613.4145851851854,0.022191315046851186,0.04838865730198618
12104,3.5,0.0,13109.414524537036,3613.414524537037,0.02219131546495595,0.04838865828954948
12105,3.5,0.0,13109.414455092592,3613.4144550925926,0.02219131594370187,0.04838865942034716
12106,4.4,0.0,13109.414293055555,3613.4142930555554,0.06341546519564115,0.11950329389245298
12107,3.7,0.0,13109.414213657408,3613.4142136574073,0.02798555671414558,0.05915563605177167
12108,4.1000000000000005,0.0,13109.414081712963,3613.414081712963,0.04476046024760273,0.08840995161898593
12109,4.1000000000000005,0.0,13109.413802777777,3613.4138027777776,0.04476046416186682,0.0884099599176525
12110,3.7,0.0,13109.413665046297,3613.4136650462965,0.027985561495858007,0.05915564697282703
12111,4.2,0.0,13109.413472453703,3613.413472453704,0.05026459903617112,0.09775241448441693
12112,4.1000000000000005,0.0,13109.41345324074,3613.4134532407406,0.04476046906687887,0.08840997031681287
12113,4.2,0.0,13109.413398842593,3613.4133988425924,0.05026460019801052,0.09775241690586267
12114,4.1000000000000005,0.0,13109.413378703704,3613.4133787037035,0.044760470112848394,0.08840997253438242
12115,4.2,0.0,13109.413356481482,3613.4133564814815,0.11277211440568337,0.09775241829933617
12116,3.5,0.0,13109.413320138889,3613.413320138889,0.022191323768007896,0.04838867790135555
12117,3.9000000000000004,0.0,13109.412905092593,3613.4129050925926,0.08653093232433862,0.07231840218878698
12118,3.5,0.0,13109.412799305555,3613.4127993055554,0.0221913273586043,0.04838868638234353
12119,4.1000000000000005,0.0,13109.412715972223,3613.412715972222,0.04476047941288326,0.08840999225147102
12120,4.1000000000000005,0.0,13109.412590856482,3613.4125908564815,0.04476048116861837,0.08840999597382104
12121,3.9000000000000004,0.0,13109.412509953703,3613.4125099537036,0.035445366435309766,0.0723184118049656
12122,3.7,0.0,13109.412375694445,3613.4123756944446,0.027985572733894987,0.059155672639621584
12123,3.7,0.0,13109.41223287037,3613.41223287037,0.02798557397875508,0.059155675482784525
12124,3.7,0.0,13109.411965972222,3613.4119659722223,0.027985576305049737,0.05915568079585922
12125,4.0,0.0,13109.411684722223,3613.411684722222,0.03982792475438742,0.07996045411110804
12126,3.9000000000000004,0.0,13109.411442592593,3613.4114425925927,0.03216607296320375,0.07231843778048648
12127,4.5,0.0,13109.411296643519,3613.4112966435187,0.07128225629443319,0.13213156083662758
12128,4.0,0.0,13109.411119907407,3613.4111199074073,0.03982793179540423,0.07996046930906928
12129,4.2,0.0,13109.411071643519,3613.4110716435184,0.05026463692932453,0.09775249345937645
12130,4.5,0.0,13109.41071712963,3613.4107171296296,0.07128226932601052,0.13213158660425503
12131,4.6000000000000005,0.0,13109.410489351852,3613.410489351852,0.08016911069639523,0.14609418652081557
