id,latitude,longitude,magnitude,time,catalog_id
7864,31.850153117489825,104.178836468922,4.4,2013-01-08 22:03:28.577539065,3
7864,32.318842118011084,101.13010651635226,3.6,2013-01-08 10:24:14.270794668,8
7865,25.256329577519022,96.63913465904847,3.4,2013-01-08 19:48:34.487746000,12
7864,31.169966171336064,103.6199227941176,3.7,2013-01-08 04:25:25.988810395,13
7864,32.33018826788962,104.93065130831495,3.4,2013-01-08 08:44:38.980247356,14
7864,27.529999354049753,103.9999642681527,3.7,2013-01-08 00:01:40.511765862,15
7865,21.314137525544055,100.27208275538166,3.5,2013-01-08 04:14:25.009548000,17
7866,32.220125357754206,104.76997102965298,3.5,2013-01-08 17:31:37.862256728,17
7864,31.720397461008115,104.12050747964214,3.9,2013-01-08 22:12:54.393553877,18
7864,28.795255919352037,105.09947494638841,3.9,2013-01-08 15:24:22.064036507,20
7865,31.631275806995745,103.97812422955428,3.6,2013-01-08 09:54:16.928734913,20
7866,31.32024370655035,103.46410534033274,3.7,2013-01-08 17:37:27.132683584,20
7867,31.279995238010887,102.08495300978068,4.1,2013-01-08 20:59:48.821169186,20
7865,27.931017339550056,101.02997778884448,3.5,2013-01-08 09:14:54.701591000,22
7864,31.370995250247574,103.35722017093272,3.4,2013-01-08 15:51:03.390806390,28
7865,27.720006959936825,100.67996333124084,3.6,2013-01-08 17:39:22.080067300,28
7865,25.53191481482328,100.0506160261325,4.8,2013-01-08 19:20:30.811483000,29
7865,24.24712481314018,100.00901514747879,3.6,2013-01-08 06:03:01.645929000,30
7864,32.08131481032407,104.46576114712512,4.4,2013-01-08 19:20:15.966194735,32
7865,23.92618329753802,102.88993022791833,4.0,2013-01-08 08:56:44.587160000,37
7866,31.849939690921243,104.18011778105212,5.5,2013-01-08 20:01:30.496642821,37
7865,21.42108274447058,101.19312710811369,3.5,2013-01-08 01:52:58.731342000,41
7864,24.719971228397537,97.86992993444595,3.6,2013-01-08 23:27:37.732515426,49
7865,32.76994530332276,105.51977859806227,3.4,2013-01-08 11:28:30.022281001,49
7864,23.61994642723719,100.47003702243072,3.6,2013-01-08 23:03:32.141315929,50
7864,27.579085290109198,104.01992758824977,3.4,2013-01-08 17:55:36.606655800,51
7865,25.445344687343994,97.65623028755667,3.5,2013-01-08 02:56:36.028540000,54
7865,27.925860182052524,104.20728801134769,3.4,2013-01-08 17:25:35.405323000,59
7865,27.98775747668032,104.24908316793515,3.5,2013-01-08 07:32:30.878068000,62
7865,32.06541612609602,101.41230492164384,3.4,2013-01-08 15:14:47.654772000,72
7864,23.632001237847707,100.54380230358913,3.5,2013-01-08 07:15:34.695042653,73
7865,30.3607707210386,97.53522574537229,3.6,2013-01-08 12:41:51.907488000,76
7866,31.69014386627638,104.14687188806367,3.6,2013-01-08 18:58:32.439391045,76
7865,21.96980456382899,98.47792019956691,4.5,2013-01-08 12:35:55.750550000,80
7866,27.15584712921302,98.29147329317605,3.7,2013-01-08 21:07:12.986967000,80
7864,24.400107923890484,102.71969642706979,3.8,2013-01-08 18:20:32.944023785,84
7865,31.354215970296906,103.85271482609059,3.9,2013-01-08 06:54:10.229044243,84
7864,27.520057843499302,103.97007926171878,4.3,2013-01-08 01:11:31.436929894,85
7864,24.677010231024017,99.98059205682308,4.8,2013-01-08 15:58:18.013471976,88
