id,latitude,longitude,magnitude,time,catalog_id
57755,25.485517166992533,103.95631322457118,2.2,2013-01-08 20:45:17.400072000,0
57756,31.029854435300336,103.07045417275091,2.7,2013-01-08 21:20:55.616438000,0
57757,29.389683567310797,105.46708178788468,2.8,2013-01-08 01:35:47.740368718,0
57758,25.67008939281443,100.87976058041038,3.1,2013-01-08 11:28:15.714330019,0
57759,29.38995442366847,105.46684927944419,2.4,2013-01-08 03:07:35.214064932,0
57760,25.669688932370004,100.87961951577915,2.2,2013-01-08 11:50:04.614160445,0
57755,31.7792447967682,103.94278555479747,2.3,2013-01-08 13:01:07.161905000,1
57756,29.928596475640752,102.84740724493038,2.7,2013-01-08 15:58:15.864288000,1
57755,23.538807667911335,100.98312419737707,3.1,2013-01-08 06:41:04.566734000,2
57756,31.550028954290656,103.90003552175789,2.3,2013-01-08 02:30:47.016535725,2
57757,30.93016132832393,103.11992437862327,3.1,2013-01-08 08:28:39.424954755,2
57754,28.37004024319839,101.1299838943831,2.7,2013-01-08 19:41:44.301232508,3
57755,24.970223101235497,97.90024571514645,3.8,2013-01-08 22:27:37.180129533,3
57755,25.036101019061984,98.96779106994705,2.6,2013-01-08 07:18:01.202218000,4
57756,30.87559123707854,98.88403733852657,2.4,2013-01-08 19:49:37.224099883,4
57757,27.020134269170267,100.0798854448669,2.2,2013-01-08 12:21:13.041079919,4
57758,27.02003254125835,100.07993775703152,3.1,2013-01-08 12:32:06.307255062,4
57759,27.02016608497941,100.080025288859,2.6,2013-01-08 13:33:13.477672579,4
57760,27.02003421570144,100.07995455487217,3.3,2013-01-08 12:34:12.756551492,4
57754,21.40007742219302,101.50008474977673,2.5,2013-01-08 21:10:06.677615751,5
57755,28.169926979282515,101.76994930849328,3.5,2013-01-08 17:22:14.254674687,5
57756,31.199010135746306,100.18047329478783,3.2,2013-01-08 21:05:04.259175027,5
57757,29.319996647210143,105.22000385888337,2.2,2013-01-08 11:41:26.161582288,5
57758,27.82027429165093,100.70030208920103,3.2,2013-01-08 22:34:16.766461163,5
57754,31.906840656401044,104.37949206570602,2.7,2013-01-08 22:08:46.422679758,6
57755,31.070002742039136,103.77004271388236,2.3,2013-01-08 17:46:44.943253157,6
57754,24.620228212536578,97.66907013201552,2.3,2013-01-08 08:14:13.816169149,7
57755,29.330764347698832,105.22035079878282,2.3,2013-01-08 07:59:53.199792432,7
57755,21.732445043716723,101.7123951444901,2.2,2013-01-08 18:35:19.016585000,8
57756,31.04971218979705,104.12980377798561,2.4,2013-01-08 22:37:51.832856335,8
57757,31.300017207996554,103.69995097926062,2.4,2013-01-08 09:51:14.273549855,8
57755,29.489139072343026,102.3523025656992,2.2,2013-01-08 18:17:26.017338000,9
57755,23.24380404305859,101.58981075858567,2.6,2013-01-08 04:28:38.527197000,10
57755,22.750340879285133,100.74458011342848,2.2,2013-01-08 06:24:59.035409000,11
57755,22.546730852215838,101.14638150754195,2.9,2013-01-08 22:51:33.271104000,12
57756,22.54678545321651,101.14622401979557,2.6,2013-01-08 22:51:40.228124439,12
57757,29.140118116265203,102.4374781847816,2.3,2013-01-08 21:08:08.570526287,12
57758,28.530002946770452,101.92968824835435,2.2,2013-01-08 07:53:00.299896424,12
57759,31.169818175701657,103.4701021187858,2.8,2013-01-08 13:31:08.473919600,12
57760,27.519634923486063,103.9667688265889,2.5,2013-01-08 22:22:37.145909808,12
57755,23.627008142025762,98.8855827458278,3.0,2013-01-08 11:10:06.670987000,13
57756,31.870018480749167,101.17990290415995,2.3,2013-01-08 16:34:26.949856313,13
57757,25.929840769840865,99.69969261678476,2.7,2013-01-08 11:40:04.306566168,13
57758,31.149496750587392,103.50088918141509,2.4,2013-01-08 04:35:10.617161138,13
57755,23.783784574557057,99.49138422771998,2.3,2013-01-08 01:17:31.607046000,14
57756,22.249223907153727,101.4703154722357,2.2,2013-01-08 12:47:50.909914086,14
57757,24.730024171424635,97.92885086688771,5.3,2013-01-08 19:37:04.426623629,14
57758,25.16994987845391,97.930003550471,2.2,2013-01-08 08:42:25.457622631,14
57759,27.55161784030116,103.98146570481205,2.6,2013-01-08 07:58:20.646604054,14
57755,26.80187351827329,102.340627060416,2.4,2013-01-08 08:27:00.123549000,15
57756,29.479669741697517,105.46939954755358,3.2,2013-01-08 14:57:51.431429993,15
57757,25.620173358662157,99.37007486875939,2.7,2013-01-08 21:42:52.534577860,15
57758,29.47866346848616,105.46284287618849,2.8,2013-01-08 15:44:45.894160412,15
57754,27.13027166925989,102.98015029508772,2.3,2013-01-08 11:45:05.377436305,16
57755,27.520019536474482,104.06994489317843,2.4,2013-01-08 12:57:22.625412691,16
57755,25.159304491053483,98.96356354820956,2.6,2013-01-08 05:12:47.928531000,17
57756,25.248679912501665,99.68477191739366,2.2,2013-01-08 11:01:03.703406000,17
57757,25.15932725651977,98.9634184318717,3.6,2013-01-08 20:21:47.554290246,17
57758,25.680007716767456,99.60070780225264,2.4,2013-01-08 15:19:34.899387260,17
57759,31.270144209080495,103.57154466627695,3.7,2013-01-08 17:25:54.420610723,17
57755,27.122532039326003,103.23057928621316,3.7,2013-01-08 02:07:25.278136000,18
57756,27.122561560641916,103.23058734274184,2.3,2013-01-08 03:54:12.232330124,18
57757,31.829939545665866,104.12033265011178,2.2,2013-01-08 22:15:10.207658021,18
57755,24.03301124609527,99.1775431127482,2.3,2013-01-08 16:35:02.783635000,19
57756,29.280208280865914,101.0697934523294,3.2,2013-01-08 13:36:48.308387565,19
57755,26.576268843120104,101.05681399672851,3.4,2013-01-08 21:33:49.823935000,20
57756,24.882362523959294,99.16038065017402,2.2,2013-01-08 19:45:50.898460159,20
57757,27.569987153110663,103.99992150436208,2.8,2013-01-08 20:34:19.472982835,20
57758,31.519987986498464,103.8298941658692,2.9,2013-01-08 22:22:12.606465540,20
57754,26.39721064462242,100.80618269605893,2.7,2013-01-08 15:05:54.643652520,21
57755,27.549846185897707,103.98013238757878,2.2,2013-01-08 19:56:18.128902983,21
57755,26.78999829058502,100.05621178642653,2.4,2013-01-08 22:33:29.778118000,22
57756,24.722402802674477,97.86860542309378,2.5,2013-01-08 01:37:09.812485432,22
57757,24.050267623298794,97.92021185646747,4.1,2013-01-08 08:39:19.632640535,22
57754,29.500080085952224,102.21998581492298,2.6,2013-01-08 06:53:36.183489370,23
57755,30.219848251945358,99.87993530466598,2.7,2013-01-08 20:11:56.287961734,23
57756,29.62990993951433,102.10861078623115,3.1,2013-01-08 04:49:15.118320358,23
57757,25.129586052942244,99.97035960602051,3.2,2013-01-08 14:07:40.918338386,23
57758,29.62989059583347,102.10863196995048,2.3,2013-01-08 04:49:19.368739102,23
57755,25.828512147075855,101.71801418266055,3.6,2013-01-08 10:49:46.290748000,24
57756,31.878003703220088,105.00032700262321,2.6,2013-01-08 11:36:47.510119000,24
57757,31.896709420860784,104.24954231057134,2.8,2013-01-08 17:18:53.940034873,24
57755,30.69580305968434,102.86642218118418,3.2,2013-01-08 13:04:11.330720000,25
57756,30.69585673929248,102.866494955123,2.5,2013-01-08 13:06:53.217495115,25
57755,28.56680186389201,103.48849497775387,3.2,2013-01-08 10:47:08.332995000,26
57756,29.514176851306846,100.68062841992253,3.1,2013-01-08 12:05:46.616041000,26
57757,24.807040351311667,98.26820650521199,2.3,2013-01-08 19:10:14.810493000,26
57758,31.51993352191064,103.87009433946015,2.5,2013-01-08 18:23:46.566531544,26
57759,29.370054685873964,105.14988559901857,3.4,2013-01-08 14:53:55.914094586,26
57760,25.049938276582594,98.66995195237395,2.3,2013-01-08 20:39:08.569671256,26
57755,28.71394785814096,103.4419604510415,2.5,2013-01-08 00:32:40.653296000,27
57756,28.181275524331422,99.51718790889709,2.3,2013-01-08 12:52:53.908474000,27
57755,28.388844950240216,103.38736814311726,2.3,2013-01-08 09:42:19.122915000,28
57756,30.410458492073474,102.86104099320599,2.4,2013-01-08 09:45:42.220476000,28
57757,28.707821448535338,104.90951725236859,3.5,2013-01-08 10:02:50.476082000,28
57758,30.411280441598905,102.86042451691898,2.4,2013-01-08 11:11:01.924101288,28
57759,24.883790710436053,100.45883945255399,2.7,2013-01-08 07:43:10.059039878,28
57760,31.380112784598445,103.3700046906202,2.8,2013-01-08 13:14:12.096577416,28
57761,27.299957312261807,101.0210509869926,2.2,2013-01-08 04:50:26.300127643,28
57762,31.380329842940874,103.3698869044677,3.1,2013-01-08 13:30:07.719058723,28
57755,26.322475838116212,100.25280976273703,2.6,2013-01-08 03:48:51.357441000,29
