id,time,longitude,latitude,magnitude,x,y,mc_current,index_from_zero,int_lambd,lambd,lambd_star,LL,TLL,SLL
12072,1971-01-23 22:07:36.680,-115.8098333,32.6423333,4.0,-357.3198413526288,286.1438234808005,4.0,0,0.0,0.0,0.0,-inf,-inf,
12091,1971-02-09 14:00:41.920,-118.37,34.416,6.6000000000000005,-164.34009580600832,45.3835889774213,4.0,1,0.0,0.0,0.0,-inf,-inf,
12092,1971-02-09 14:01:12.450,-118.37,34.416,5.800000000000001,-164.34009580600832,45.3835889774213,4.0,2,0.0,0.0,0.0,-inf,-inf,
12093,1971-02-09 14:01:36.840,-118.37,34.416,4.2,-164.34009580600832,45.3835889774213,4.0,3,0.0,0.0,0.0,-inf,-inf,
12094,1971-02-09 14:01:40.080,-118.37,34.416,4.1000000000000005,-164.34009580600832,45.3835889774213,4.0,4,0.0,0.0,0.0,-inf,-inf,
12095,1971-02-09 14:01:53.040,-118.37,34.416,4.5,-164.34009580600832,45.3835889774213,4.0,5,0.0,0.0,0.0,-inf,-inf,
12096,1971-02-09 14:01:54.440,-118.37,34.416,4.2,-164.34009580600832,45.3835889774213,4.0,6,0.0,0.0,0.0,-inf,-inf,
12097,1971-02-09 14:01:59.080,-118.37,34.416,4.1000000000000005,-164.34009580600832,45.3835889774213,4.0,7,0.0,0.0,0.0,-inf,-inf,
12098,1971-02-09 14:02:03.000,-118.4006667,34.4111667,4.1000000000000005,-164.89116870389813,42.57271675796628,4.0,8,0.0,0.0,0.0,-inf,-inf,
12099,1971-02-09 14:02:29.940,-118.37,34.416,4.7,-164.34009580600832,45.3835889774213,4.0,9,0.0,0.0,0.0,-inf,-inf,
12100,1971-02-09 14:02:45.740,-118.37,34.416,5.800000000000001,-164.34009580600832,45.3835889774213,4.0,10,0.0,0.0,0.0,-inf,-inf,
12106,1971-02-09 14:03:25.080,-118.37,34.416,4.4,-164.34009580600832,45.3835889774213,4.0,11,0.0,0.0,0.0,-inf,-inf,
12108,1971-02-09 14:03:43.340,-118.37,34.416,4.1000000000000005,-164.34009580600832,45.3835889774213,4.0,12,0.0,0.0,0.0,-inf,-inf,
12109,1971-02-09 14:04:07.440,-118.37,34.416,4.1000000000000005,-164.34009580600832,45.3835889774213,4.0,13,0.0,0.0,0.0,-inf,-inf,
12111,1971-02-09 14:04:35.980,-118.37,34.416,4.2,-164.34009580600832,45.3835889774213,4.0,14,0.0,0.0,0.0,-inf,-inf,
12112,1971-02-09 14:04:37.640,-118.37,34.416,4.1000000000000005,-164.34009580600832,45.3835889774213,4.0,15,0.0,0.0,0.0,-inf,-inf,
12113,1971-02-09 14:04:42.340,-118.37,34.416,4.2,-164.34009580600832,45.3835889774213,4.0,16,0.0,0.0,0.0,-inf,-inf,
12114,1971-02-09 14:04:44.080,-118.37,34.416,4.1000000000000005,-164.34009580600832,45.3835889774213,4.0,17,0.0,0.0,0.0,-inf,-inf,
12115,1971-02-09 14:04:46.000,-118.4006667,34.4111667,4.2,-164.89116870389813,42.57271675796628,4.0,18,0.0,0.0,0.0,-inf,-inf,
12119,1971-02-09 14:05:41.340,-118.37,34.416,4.1000000000000005,-164.34009580600832,45.3835889774213,4.0,19,0.0,0.0,0.0,-inf,-inf,
12120,1971-02-09 14:05:52.150,-118.37,34.416,4.1000000000000005,-164.34009580600832,45.3835889774213,4.0,20,0.0,0.0,0.0,-inf,-inf,
12125,1971-02-09 14:07:10.440,-118.37,34.416,4.0,-164.34009580600832,45.3835889774213,4.0,21,0.0,0.0,0.0,-inf,-inf,
12127,1971-02-09 14:07:43.970,-118.37,34.416,4.5,-164.34009580600832,45.3835889774213,4.0,22,0.0,0.0,0.0,-inf,-inf,
12128,1971-02-09 14:07:59.240,-118.37,34.416,4.0,-164.34009580600832,45.3835889774213,4.0,23,0.0,0.0,0.0,-inf,-inf,
12129,1971-02-09 14:08:03.410,-118.37,34.416,4.2,-164.34009580600832,45.3835889774213,4.0,24,0.0,0.0,0.0,-inf,-inf,
12130,1971-02-09 14:08:34.040,-118.37,34.416,4.5,-164.34009580600832,45.3835889774213,4.0,25,0.0,0.0,0.0,-inf,-inf,
12131,1971-02-09 14:08:53.720,-118.37,34.416,4.6000000000000005,-164.34009580600832,45.3835889774213,4.0,26,0.0,0.0,0.0,-inf,-inf,
12133,1971-02-09 14:10:21.330,-118.3961667,34.2463333,4.6000000000000005,-183.2177940418325,43.07123327349079,4.0,27,0.0,0.0,0.0,-inf,-inf,
12134,1971-02-09 14:10:29.040,-118.37,34.416,5.300000000000001,-164.34009580600832,45.3835889774213,4.0,28,0.0,0.0,0.0,-inf,-inf,
12135,1971-02-09 14:11:31.380,-118.321,34.274,4.0,-180.10609950835735,49.96449849440633,4.0,29,0.0,0.0,0.0,-inf,-inf,
12139,1971-02-09 14:16:10.740,-118.4153333,34.4098333,4.0,-165.04564896852648,41.22778803274833,4.0,30,0.0,0.0,0.0,-inf,-inf,
12140,1971-02-09 14:19:50.020,-118.4241667,34.3268333,4.0,-174.2784443210083,40.45793286504188,4.0,31,0.0,0.0,0.0,-inf,-inf,
12141,1971-02-09 14:22:17.040,-118.3158333,34.3528333,4.2,-171.33766016819877,50.391322801430704,4.0,32,0.0,0.0,0.0,-inf,-inf,
12153,1971-02-09 14:34:39.350,-118.414,34.3096667,4.800000000000001,-176.18307283404386,41.40021397321742,4.0,33,0.0,0.0,0.0,-inf,-inf,
12155,1971-02-09 14:39:17.150,-118.41,34.3293333,4.0,-173.99457369260762,41.757729292268806,4.0,34,0.0,0.0,0.0,-inf,-inf,
12156,1971-02-09 14:40:17.110,-118.455,34.4,4.1000000000000005,-166.15486408531328,37.59295869968299,4.0,35,0.0,0.0,0.0,-inf,-inf,
12159,1971-02-09 14:43:47.720,-118.4276667,34.3136667,4.4,-175.74392391877092,40.14287741256595,4.0,36,0.0,0.0,0.0,-inf,-inf,
12185,1971-02-09 15:58:20.880,-118.3388333,34.3501667,4.6000000000000005,-171.64563880327452,48.281251827046376,4.0,37,0.0,0.0,0.0,-inf,-inf,
12188,1971-02-09 16:19:27.720,-118.46,34.3218333,4.1000000000000005,-174.84846982740473,37.169274757585846,4.0,38,0.0,0.0,0.0,-inf,-inf,
12246,1971-02-10 03:12:11.940,-118.2775,34.3555,4.0,-171.02093495070136,53.90895435684623,4.0,39,0.0,0.0,0.0,-inf,-inf,
12254,1971-02-10 05:06:35.960,-118.3111667,34.3761667,4.3,-168.74073094620394,50.80542791730604,4.0,40,0.0,0.0,0.0,-inf,-inf,
12255,1971-02-10 05:18:07.060,-118.4211667,34.403,4.4,-165.8078906299105,40.6959570795252,4.0,41,0.0,0.0,0.0,-inf,-inf,
12271,1971-02-10 11:31:33.930,-118.3941667,34.4061667,4.2,-165.44432378716482,43.1716750461721,4.0,42,0.0,0.0,0.0,-inf,-inf,
12277,1971-02-10 13:49:53.640,-118.4398333,34.3471667,4.3,-172.0237705027022,39.009541649573166,4.0,43,0.0,0.0,0.0,-inf,-inf,
12278,1971-02-10 14:35:26.180,-118.4763333,34.3468333,4.2,-172.07461359564192,35.658374821051275,4.0,44,0.0,0.0,0.0,-inf,-inf,
12284,1971-02-10 17:38:54.970,-118.3623333,34.3743333,4.0,-168.96965671071513,46.110174279671234,4.0,45,0.0,0.0,0.0,-inf,-inf,
12286,1971-02-10 18:54:41.240,-118.436,34.426,4.0,-163.25641613697007,39.323980981199945,4.0,46,0.0,0.0,0.0,-inf,-inf,
12325,1971-02-15 08:04:49.780,-118.4066667,34.4636667,4.0,-159.05602138156075,41.99552398102362,4.0,47,0.0,0.0,0.0,-inf,-inf,
12352,1971-02-21 05:50:52.300,-118.4336667,34.3833333,4.4,-167.99979176982856,39.55843673584344,4.0,48,0.0,0.0,0.0,-inf,-inf,
12353,1971-02-21 07:15:11.480,-118.4468333,34.3455,4.3,-172.21183533236106,38.36759768306774,4.0,49,0.0,0.0,0.0,-inf,-inf,
12360,1971-02-23 00:07:41.080,-116.6378333,33.4015,4.2,-274.9519755708438,206.76623934429327,4.0,50,0.0,0.0,0.0,-inf,-inf,
12381,1971-02-27 00:31:41.410,-124.816,40.404,5.5,517.302100884397,-504.0954006667647,4.0,51,0.0,0.0,0.0,-inf,-inf,
12396,1971-03-03 12:05:15.690,-118.355,35.6595,4.1000000000000005,-26.06284916160454,46.04845211260126,4.0,52,0.0,0.0,0.0,-inf,-inf,
12404,1971-03-07 01:33:40.010,-118.4305,34.3461667,4.2,-172.1312453360483,39.866975620899886,4.0,53,0.0,0.0,0.0,-inf,-inf,
12411,1971-03-08 23:08:07.640,-118.3708333,35.661,4.2,-25.903388595124767,44.61716110662609,4.0,54,0.0,0.0,0.0,-inf,-inf,
12415,1971-03-09 15:35:16.200,-122.145,36.8,4.800000000000001,105.57332368899787,-292.0255393749807,4.0,55,0.0,0.0,0.0,-inf,-inf,
12446,1971-03-25 22:54:09.550,-118.4933333,34.3013333,4.2,-177.13996315782083,34.1162230536868,4.0,56,0.0,0.0,0.0,-inf,-inf,
12459,1971-03-30 08:54:42.870,-118.4346667,34.2908333,4.0,-178.28569064006518,39.51078735964858,4.0,57,0.0,0.0,0.0,-inf,-inf,
12460,1971-03-31 14:52:22.420,-118.464,34.2851667,4.3,-178.9270937429812,36.81818498552187,4.0,58,0.0,0.0,0.0,-inf,-inf,
12464,1971-04-01 15:03:03.670,-118.4176667,34.4031667,4.1000000000000005,-165.78790875648912,41.01701540736585,4.0,59,0.0,0.0,0.0,-inf,-inf,
12488,1971-04-15 11:14:32.190,-118.5115,34.2563333,4.2,-182.14983242829013,32.464904490922976,4.0,60,0.0,0.0,0.0,-inf,-inf,
12491,1971-04-16 12:58:31.700,-122.183,36.8,4.800000000000001,105.68840747076312,-295.40712461890587,4.0,61,0.0,0.0,0.0,-inf,-inf,
12509,1971-04-25 14:48:05.790,-118.306,34.3691667,4.0,-169.51642571387077,51.28398872421126,4.0,62,0.0,0.0,0.0,-inf,-inf,
12525,1971-05-05 02:56:24.970,-115.6531667,32.0738333,4.0,-420.0672101924213,302.773392446269,4.0,63,0.0,0.0,0.0,-inf,-inf,
12564,1971-05-25 10:02:53.270,-116.379,33.106,4.1000000000000005,-307.23914426598543,231.59490841772956,4.0,64,0.0,0.0,0.0,-inf,-inf,
12606,1971-06-22 10:41:17.870,-117.4898333,33.7151667,4.2,-241.50362973703383,127.19135638690572,4.0,65,0.0,0.0,0.0,-inf,-inf,
12632,1971-07-06 19:22:39.280,-116.5858333,37.7673333,4.0,210.56889687751445,200.3286993272559,4.0,66,0.0,0.0,0.0,-inf,-inf,
12686,1971-08-04 17:58:16.410,-115.7258333,36.9486667,4.3,121.68421710207168,278.8986816052422,4.0,67,0.0,0.0,0.0,-inf,-inf,
12729,1971-09-12 19:32:38.000,-123.673,41.298,4.9,611.1179862276257,-402.0942572990505,4.0,68,0.0,0.0,0.0,-inf,-inf,
12745,1971-09-30 22:46:10.870,-115.8038333,32.9826667,5.0,-319.46430474433384,285.5789198565036,4.0,69,0.0,0.0,0.0,-inf,-inf,
12830,1971-11-20 13:59:05.450,-124.414,40.361,5.4,510.4461135333833,-470.37814664217774,4.0,70,0.0,0.0,0.0,-inf,-inf,
12844,1971-11-30 04:22:04.370,-115.4853333,31.7681667,4.5,-453.53356596392143,319.6910843278375,4.0,71,0.0,0.0,0.0,-inf,-inf,
12884,1972-01-19 01:59:42.440,-115.7428333,32.1718333,4.0,-409.4370757474092,293.99549124568733,4.0,72,0.0,0.0,0.0,-inf,-inf,
12886,1972-01-22 02:57:19.340,-118.344,37.5791667,4.3,187.3984052784616,45.891646683906266,4.0,73,0.0,0.0,0.0,-inf,-inf,
12902,1972-01-31 01:55:04.310,-116.8828333,34.3058333,4.0,-174.88099461259628,182.04834526994105,4.0,74,0.0,0.0,0.0,-inf,-inf,
12918,1972-02-17 11:09:59.540,-118.4153333,37.5205,4.0,180.84336809723945,39.63549441297892,4.0,75,0.0,0.0,0.0,-inf,-inf,
12923,1972-02-24 15:56:12.400,-121.7135,36.2811667,4.9,46.67732495735289,-255.32317186328547,4.0,76,0.0,0.0,0.0,-inf,-inf,
12924,1972-02-24 15:56:51.300,-121.197,36.588,5.0,79.56068654216237,-208.22050007154112,4.0,77,0.0,0.0,0.0,-inf,-inf,
12927,1972-02-27 22:13:08.600,-121.093,36.553,5.2,75.45135689843862,-199.0271131018294,4.0,78,0.0,0.0,0.0,-inf,-inf,
12930,1972-03-01 09:28:56.550,-125.444,40.535,5.9,535.3897945693449,-556.1503744311182,4.0,79,0.0,0.0,0.0,-inf,-inf,
12945,1972-03-17 00:29:01.160,-115.586,32.3503333,4.5,-389.1222094055301,308.1329140471574,4.0,80,0.0,0.0,0.0,-inf,-inf,
12959,1972-03-31 21:14:05.230,-120.1008333,36.9248333,4.1000000000000005,115.2167025472138,-109.88570783248105,4.0,81,0.0,0.0,0.0,-inf,-inf,
12982,1972-04-14 20:00:58.360,-116.3743333,34.099,4.0,-196.8221885828357,229.31923763195175,4.0,82,0.0,0.0,0.0,-inf,-inf,
12991,1972-04-23 11:18:00.150,-115.7508333,31.4448333,4.3,-490.2894672078295,295.6492788600411,4.0,83,0.0,0.0,0.0,-inf,-inf,
13087,1972-07-27 00:31:17.210,-118.892,34.7898333,4.3,-122.88488840405547,-2.4936919462103853,4.0,84,0.0,0.0,0.0,-inf,-inf,
13141,1972-09-04 18:04:40.250,-121.3788333,36.5535,4.800000000000001,76.12980353146479,-224.55023657353595,4.0,85,0.0,0.0,0.0,-inf,-inf,
13142,1972-09-06 03:53:51.640,-117.5048333,37.2231667,4.0,148.5358703282641,120.4127926235323,4.0,86,0.0,0.0,0.0,-inf,-inf,
13162,1972-09-23 02:44:05.400,-125.5,41.7,5.1000000000000005,665.1038316757248,-551.3363907019888,4.0,87,0.0,0.0,0.0,-inf,-inf,
13175,1972-09-29 14:13:39.840,-117.4245,31.8515,4.2,-448.6424107030893,136.13636923193474,4.0,88,0.0,0.0,0.0,-inf,-inf,
13180,1972-10-03 06:30:02.200,-121.533,36.8,4.9,103.9024940661452,-237.55836040048464,4.0,89,0.0,0.0,0.0,-inf,-inf,
13220,1972-10-28 13:22:37.890,-114.5085,31.7628333,4.0,-450.5887691910041,412.0761009724835,4.0,90,0.0,0.0,0.0,-inf,-inf,
13221,1972-10-28 13:38:17.870,-114.5,31.75,4.0,-451.980726619865,412.9391927670949,4.0,91,0.0,0.0,0.0,-inf,-inf,
