id,latitude,longitude,magnitude,time,catalog_id
73847,27.53895763022501,101.64521035827181,3.4,2013-01-08 09:46:19.806277000,0
73848,30.48836466619852,101.49478638969323,2.9,2013-01-08 13:48:27.989890000,0
73849,26.796148504150725,100.63877662796502,2.2,2013-01-08 15:32:46.484472000,0
73850,29.877867309029742,101.45082755061784,2.4,2013-01-08 17:43:36.133699000,0
73851,29.87807816470966,101.45059144982831,2.5,2013-01-08 23:27:10.426845874,0
73852,21.60020912318978,99.84976119320083,2.3,2013-01-08 06:15:01.111836942,0
73853,23.87997445773897,99.59998323032993,2.5,2013-01-08 16:23:29.777591617,0
73846,31.269551780927216,103.19999021707294,4.5,2013-01-08 21:05:37.085581819,1
73846,25.644702498965717,101.20110649130797,4.7,2013-01-08 14:36:43.710434721,2
73847,26.233349713667398,100.20579073965666,2.3,2013-01-08 03:46:00.889658588,2
73848,30.631521008770335,97.57181059027229,2.5,2013-01-08 06:48:00.769054230,2
73849,30.048495092270702,96.77907390308691,3.2,2013-01-08 08:53:10.033564547,2
73850,31.468795830166407,103.9044052271572,2.5,2013-01-08 11:33:11.650082840,2
73851,31.479849083485323,103.88002662788367,5.0,2013-01-08 21:51:15.377666473,2
73852,23.919209983164535,99.59954793890152,2.5,2013-01-08 23:28:08.990501092,2
73847,23.070758243910067,102.28852745360192,2.8,2013-01-08 19:52:53.208748000,3
73848,26.11989401787079,101.87015181211724,2.3,2013-01-08 01:35:53.092150961,3
73849,30.049956103509302,96.87997421994412,2.3,2013-01-08 02:40:42.587597204,3
73850,25.519951023629044,105.72998331909324,2.3,2013-01-08 23:24:18.515056282,3
73851,23.8800022923101,99.5999919419967,2.5,2013-01-08 13:45:47.605307147,3
73852,22.949882276913527,101.68060874733914,2.5,2013-01-08 22:53:00.558079544,3
73846,23.49999929458776,99.53006931667663,3.6,2013-01-08 09:13:39.789229030,4
73847,25.049720962444614,98.66999060611859,2.2,2013-01-08 03:55:42.409215996,4
73848,25.050058543612924,98.679915490382,2.4,2013-01-08 16:40:29.435107792,4
73849,25.47940657645384,105.67049069417432,2.6,2013-01-08 21:52:55.019341085,4
73850,23.078511358412243,101.21983829752598,2.4,2013-01-08 23:24:06.908658038,4
73846,26.969951466395976,103.18009755343687,4.3,2013-01-08 13:29:27.538989374,5
73847,30.979906308262763,103.43001710358165,2.5,2013-01-08 06:50:03.750746391,5
73848,25.50007386117814,98.17998454427575,2.5,2013-01-08 04:45:09.331558339,5
73849,27.57035784253919,104.02006922156606,3.5,2013-01-08 10:19:45.751667498,5
73850,30.15003462778373,96.87995495774535,2.8,2013-01-08 02:09:01.783120211,5
73851,31.433373895819187,103.86707592132493,3.0,2013-01-08 21:34:47.678481959,5
73847,29.465588872654266,100.15863402780491,4.1,2013-01-08 06:08:08.795978000,6
73848,29.379993740252626,105.43009754962529,2.5,2013-01-08 22:15:13.542118330,6
73847,30.355249561865527,99.77208676433644,3.2,2013-01-08 01:34:39.880328000,7
73848,27.83214603218274,100.6862457645931,2.6,2013-01-08 03:52:50.043200000,7
73849,25.42041645897243,103.28174011313514,2.8,2013-01-08 04:06:03.440010000,7
73850,30.353642147514723,99.77407144677525,2.6,2013-01-08 05:00:50.210395509,7
73851,27.831889606455576,100.68642397332059,3.4,2013-01-08 19:17:19.959569596,7
73852,32.480838340184235,105.17952327274512,2.8,2013-01-08 14:42:49.211522177,7
73847,22.288595655732845,101.23958955699536,2.2,2013-01-08 07:29:54.319883000,8
73848,31.63017579686024,103.97990424239124,2.2,2013-01-08 12:02:10.178476617,8
73849,31.629847620938698,103.97971654904327,3.2,2013-01-08 12:03:33.073661913,8
73847,26.47213145860208,103.15932957313048,2.2,2013-01-08 03:52:20.662014000,9
73848,27.833815159378542,103.38567754068546,2.2,2013-01-08 19:06:55.944488000,9
73849,23.419970940372647,98.82994301203013,2.7,2013-01-08 20:25:59.649816311,9
73850,32.43007919966526,104.9798896305078,2.2,2013-01-08 13:02:22.945714777,9
73851,26.750156729092375,102.68094432951308,2.8,2013-01-08 18:57:45.121316886,9
73852,30.570047452333732,104.51997116902497,2.3,2013-01-08 21:41:36.558098762,9
73853,27.52006199623244,104.03002663469559,2.7,2013-01-08 20:56:06.514980754,9
73847,31.251653270266164,103.75427233359828,2.3,2013-01-08 03:20:11.613866000,10
73848,27.591806446939515,106.30118150840165,3.3,2013-01-08 04:08:15.981768000,10
73849,31.25116965381677,103.75459308777448,2.3,2013-01-08 10:15:34.092389075,10
73850,27.592116665819532,106.30149115456838,2.4,2013-01-08 08:26:08.332045525,10
73851,30.053017507768647,99.7093936598268,2.2,2013-01-08 17:04:06.948088569,10
73852,27.819885869441,100.62943936379122,3.9,2013-01-08 20:22:26.967865822,10
73846,32.01999347414961,104.1300193870448,4.0,2013-01-08 12:01:01.098935103,11
73847,24.750041868597837,97.91978341866985,2.6,2013-01-08 04:39:41.116563903,11
73848,31.569886246218122,103.97009992876842,4.3,2013-01-08 02:40:43.061609370,11
73847,25.087102309139407,101.585429677432,4.3,2013-01-08 13:58:49.356110000,12
73848,24.77000378687626,97.90031648981457,2.4,2013-01-08 06:20:08.030643103,12
73847,23.57078690573568,102.31027954046374,2.4,2013-01-08 11:48:10.285466000,13
