target_id,time,longitude,latitude,magnitude,x,y,mc_current,mc_current_above_ref,mu,P_triggered,P_background,zeta_plus_1
62798,1986-01-06 06:49:00,102.62,23.7,3.5,-423.808176711542,54.6460385085598,3.4,0.0,1.4836069307298106e-07,0.2944893986743748,0.7055106013256252,1.0
62801,1986-01-06 17:31:00,99.95,27.58,3.5,9.325320441874627,-210.2843173920277,3.4,0.0,1.4836069307298106e-07,0.018532102441276038,0.9814678975587239,1.0
62804,1986-01-06 19:23:00,100.03,27.53,3.8000000000000003,3.63218844160764,-202.4928513818776,3.4,0.0,1.4836069307298106e-07,0.994599921553231,0.00540007844676913,1.0
62808,1986-01-07 04:25:00,99.98,27.57,3.4000000000000004,8.162783584492827,-207.34685788396484,3.4,0.0,1.4836069307298106e-07,0.9981853284023544,0.0018146715976454317,1.0
62827,1986-01-08 10:25:00,100.17,26.22,3.6,-142.25846983252998,-190.9057198099049,3.4,0.0,1.4836069307298106e-07,0.08263338412290915,0.9173666158770909,1.0
63024,1986-01-23 21:36:00,98.8,29.62,3.5,238.65489616318615,-317.4468847214466,3.4,0.0,1.4836069307298106e-07,0.003913447487479448,0.9960865525125205,1.0
63075,1986-01-28 04:31:00,98.6,29.7,3.7,248.0910732515144,-336.514449681804,3.4,0.0,1.4836069307298106e-07,0.446773346105091,0.5532266538949091,1.0
63127,1986-01-31 13:09:00,99.97,27.53,3.4000000000000004,3.731610534230098,-208.40826831468792,3.4,0.0,1.4836069307298106e-07,0.9101284811714441,0.08987151882855589,1.0
63140,1986-02-01 19:50:00,100.57,26.33,3.4000000000000004,-130.5701985873101,-150.85946945632915,3.4,0.0,1.4836069307298106e-07,0.06398508610085885,0.9360149138991412,1.0
63195,1986-02-05 17:57:00,98.8,25.07,3.4000000000000004,-267.32376223430686,-330.7953364712,3.4,0.0,1.4836069307298106e-07,0.14782045620618625,0.8521795437938137,1.0
63204,1986-02-06 05:59:00,98.5,29.7,5.2,248.3731415795136,-346.1713215378149,3.4,0.0,1.4836069307298106e-07,0.7294782706740204,0.27052172932597945,1.0
63251,1986-02-10 06:01:00,100.03,22.4,4.0,-566.8243661541745,-211.40120342589148,3.4,0.0,1.4836069307298106e-07,0.4330225508128225,0.5669774491871774,1.0
63255,1986-02-10 21:32:00,102.82,25.83,3.4000000000000004,-186.86143214077225,73.70452843950189,3.4,0.0,1.4836069307298106e-07,0.7324642962944599,0.26753570370554014,1.0
63264,1986-02-11 20:28:00,101.0,21.93,3.5,-620.2777225344083,-111.95698592021868,3.4,0.0,1.4836069307298106e-07,0.1862564823272874,0.8137435176727126,1.0
63276,1986-02-12 17:01:00,102.85,25.92,3.8000000000000003,-176.835982483827,76.64790480112889,3.4,0.0,1.4836069307298106e-07,0.951556906746996,0.04844309325300399,1.0
63287,1986-02-13 04:47:00,102.77,25.92,3.5,-176.88200669294525,68.64626071919248,3.4,0.0,1.4836069307298106e-07,0.9862926069248763,0.013707393075123685,1.0
63353,1986-02-20 23:13:00,100.9,21.93,3.4000000000000004,-620.189181075304,-122.28786408065028,3.4,0.0,1.4836069307298106e-07,0.717996266528693,0.2820037334713069,1.0
63362,1986-02-22 04:38:00,99.1,28.7,3.4000000000000004,135.60071305757683,-291.00309671056715,3.4,0.0,1.4836069307298106e-07,0.018436359023054183,0.9815636409769458,1.0
63380,1986-02-24 06:06:00,104.7,31.2,3.4000000000000004,412.7754515072641,248.99431580783883,3.4,0.0,1.4836069307298106e-07,0.0014815610410228027,0.9985184389589773,1.0
63531,1986-03-07 05:46:00,98.95,29.57,4.2,232.71078277026737,-303.0962258410686,3.4,0.0,1.4836069307298106e-07,0.23120776112265592,0.768792238877344,1.0
63614,1986-03-13 16:41:00,100.17,26.2,5.2,-144.48244416361968,-190.9390373622887,3.4,0.0,1.4836069307298106e-07,0.9066522604032228,0.09334773959677724,1.0
63658,1986-03-18 09:22:00,103.0,26.72,4.6000000000000005,-87.77939822384444,91.01121684441382,3.4,0.0,1.4836069307298106e-07,0.28950561932570573,0.7104943806742943,1.0
63712,1986-03-25 05:27:00,101.73,23.08,3.4000000000000004,-492.8130643358096,-36.2163046524097,3.4,0.0,1.4836069307298106e-07,0.054968265310960975,0.945031734689039,1.0
63719,1986-03-25 19:46:00,102.83,27.17,4.1000000000000005,-37.85362198779775,73.82922388463058,3.4,0.0,1.4836069307298106e-07,0.4784684222240637,0.5215315777759363,1.0
63762,1986-03-29 14:44:00,98.95,25.98,4.3,-166.50657603663825,-313.24379818976155,3.4,0.0,1.4836069307298106e-07,0.38986384726074025,0.6101361527392597,1.0
63814,1986-04-04 09:12:00,100.27,24.73,3.4000000000000004,-308.092302010454,-183.2432391396967,3.4,0.0,1.4836069307298106e-07,0.04624079642111687,0.9537592035788831,1.0
63913,1986-04-12 09:17:00,102.78,25.97,3.5,-171.3167584604135,69.61634820889724,3.4,0.0,1.4836069307298106e-07,0.9227562450880303,0.07724375491196957,1.0
63918,1986-04-13 02:53:00,102.82,26.43,4.2,-120.14413530873128,73.32069298484262,3.4,0.0,1.4836069307298106e-07,0.19899875438370818,0.8010012456162918,1.0
63951,1986-04-14 18:46:00,99.35,26.32,3.4000000000000004,-129.62751780447434,-272.4582605273886,3.4,0.0,1.4836069307298106e-07,0.11627954391623416,0.8837204560837659,1.0
63993,1986-04-17 09:42:00,101.17,22.53,4.4,-553.6925351453137,-93.96093990274228,3.4,0.0,1.4836069307298106e-07,0.33156575407829625,0.6684342459217038,1.0
63997,1986-04-17 11:36:00,101.27,22.35,4.2,-573.7754390518716,-83.79376351757466,3.4,0.0,1.4836069307298106e-07,0.9806875963178804,0.019312403682119686,1.0
64112,1986-04-28 16:16:00,104.67,29.1,4.1000000000000005,179.19823623392512,251.2967121129776,3.4,0.0,1.4836069307298106e-07,0.28391359908121344,0.7160864009187866,1.0
64152,1986-05-02 20:27:00,101.28,21.97,3.4000000000000004,-616.0362458839089,-83.00499149400035,3.4,0.0,1.4836069307298106e-07,0.1863052922253622,0.8136947077746377,1.0
64203,1986-05-08 11:18:00,101.27,23.07,4.7,-493.7143397260065,-83.32493787902932,3.4,0.0,1.4836069307298106e-07,0.6146481230847014,0.38535187691529843,1.0
64366,1986-05-23 21:27:00,103.22,30.28,3.5,308.2568116110596,109.1550479045693,3.4,0.0,1.4836069307298106e-07,0.03979936027220997,0.96020063972779,1.0
64374,1986-05-24 14:26:00,100.03,23.43,3.8000000000000003,-452.2868737771082,-209.69954353205284,3.4,0.0,1.4836069307298106e-07,0.07309723941465229,0.9269027605853478,1.0
64385,1986-05-26 07:12:00,103.0,30.5,4.5,332.53947722626907,87.82982404050864,3.4,0.0,1.4836069307298106e-07,0.375114964048757,0.624885035951243,1.0
