Id,time,longitude,latitude,magnitude,x,y,mc_current,index_from_zero,int_lambd,lambd,lambd_star,LL,TLL,SLL
2796,1971-01-10 20:46:00,103.0,24.38,3.3000000000000003,-347.9777642520424,92.84922028556387,3.2,0,0.0,0.0,0.0,-inf,-inf,
2805,1971-01-13 07:01:00,102.97,31.35,3.2,427.0337463231932,84.22742141582292,3.2,1,0.0,0.0,0.0,-inf,-inf,
2854,1971-01-29 11:41:00,100.18,24.55,3.8000000000000003,-327.9761790997063,-192.62313903315655,3.2,2,0.0,0.0,0.0,-inf,-inf,
2871,1971-02-05 17:10:00,99.5,25.27,6.1000000000000005,-246.70618474431265,-259.84958647336464,3.2,3,0.0,0.0,0.0,-inf,-inf,
2872,1971-02-05 17:25:00,99.5,25.27,3.3000000000000003,-246.70618474431265,-259.84958647336464,3.2,4,0.0,0.0,0.0,-inf,-inf,
2898,1971-02-06 02:13:00,99.58,25.0,3.4000000000000004,-276.8917675758064,-252.37870561476103,3.2,5,0.0,0.0,0.0,-inf,-inf,
2905,1971-02-06 07:28:00,103.47,28.0,3.8000000000000003,54.98170438491453,136.10606280764742,3.2,6,0.0,0.0,0.0,-inf,-inf,
2908,1971-02-06 13:59:00,101.82,26.83,3.3000000000000003,-75.85356799734453,-26.164804685037534,3.2,7,0.0,0.0,0.0,-inf,-inf,
2927,1971-02-09 22:20:00,99.98,24.52,3.3000000000000003,-330.99605231640373,-212.91114752536055,3.2,8,0.0,0.0,0.0,-inf,-inf,
2936,1971-02-11 14:25:00,99.55,25.05,4.1000000000000005,-271.271928606348,-255.2951260628273,3.2,9,0.0,0.0,0.0,-inf,-inf,
2946,1971-02-13 06:40:00,99.6,24.93,3.4000000000000004,-284.7153490690385,-250.50991638460332,3.2,10,0.0,0.0,0.0,-inf,-inf,
2960,1971-02-16 14:34:00,98.78,24.58,3.9000000000000004,-321.7639070905037,-334.1742497642104,3.2,11,0.0,0.0,0.0,-inf,-inf,
2989,1971-02-24 07:13:00,99.67,24.95,3.7,-282.6267057325689,-243.4095975902759,3.2,12,0.0,0.0,0.0,-inf,-inf,
3016,1971-03-06 15:06:00,101.38,25.68,3.6,-203.55935624482143,-70.52949038787374,3.2,13,0.0,0.0,0.0,-inf,-inf,
3024,1971-03-09 01:21:00,100.93,30.73,3.4000000000000004,358.31061105654203,-110.32724697686832,3.2,14,0.0,0.0,0.0,-inf,-inf,
3032,1971-03-11 12:43:00,103.58,28.63,5.0,125.16168014059645,146.0448588865173,3.2,15,0.0,0.0,0.0,-inf,-inf,
3096,1971-03-20 02:34:00,99.43,25.07,3.3000000000000003,-268.80190446654655,-267.3397270559078,3.2,16,0.0,0.0,0.0,-inf,-inf,
3123,1971-03-27 06:01:00,103.65,28.6,3.7,121.91119643949705,152.91987388741174,3.2,17,0.0,0.0,0.0,-inf,-inf,
3148,1971-04-02 20:45:00,101.72,22.73,3.2,-531.7285458112541,-37.34262886478305,3.2,18,0.0,0.0,0.0,-inf,-inf,
3159,1971-04-08 03:23:00,101.1,27.22,3.4000000000000004,-32.13069139365045,-97.26713864069096,3.2,19,0.0,0.0,0.0,-inf,-inf,
3168,1971-04-11 14:55:00,101.7,22.7,4.800000000000001,-535.0585442183863,-39.40539842571554,3.2,20,0.0,0.0,0.0,-inf,-inf,
3188,1971-04-17 20:17:00,102.22,24.27,3.5,-360.5328588596806,13.82513817081748,3.2,21,0.0,0.0,0.0,-inf,-inf,
3193,1971-04-18 15:38:00,101.1,28.1,3.4000000000000004,65.72152756791272,-96.48851127417224,3.2,22,0.0,0.0,0.0,-inf,-inf,
3216,1971-04-28 09:36:00,103.02,27.15,3.7,-39.95052844106894,92.64134846794336,3.2,23,0.0,0.0,0.0,-inf,-inf,
3220,1971-04-28 15:49:00,100.22,22.03,3.5,-608.2598681487777,-192.38939811794907,3.2,24,0.0,0.0,0.0,-inf,-inf,
3221,1971-04-28 23:31:00,101.1,22.8,6.9,-523.6174950687221,-100.94711864185982,3.2,25,0.0,0.0,0.0,-inf,-inf,
3223,1971-04-29 00:37:00,100.95,22.83,3.3000000000000003,-520.1571114489849,-116.3126777886163,3.2,26,0.0,0.0,0.0,-inf,-inf,
