id,latitude,longitude,magnitude,time,catalog_id
8816,25.5472827950122,99.77645018953666,3.7,2013-01-08 19:12:16.225042000,2
8815,30.13002391040321,102.86997310673644,3.6,2013-01-08 18:36:19.128158113,4
8815,28.32230291992884,104.79114382784478,3.7,2013-01-08 17:53:23.848606604,5
8816,31.84796253488078,104.17052168160853,3.2,2013-01-08 16:48:28.723896864,5
8815,31.320006575580944,103.46998014850344,3.7,2013-01-08 03:00:06.734043299,11
8816,31.32000468589914,103.46998855068637,3.2,2013-01-08 03:08:27.866611742,11
8815,27.619466520003584,100.1004986883967,3.3,2013-01-08 09:28:47.713774847,12
8816,27.616698617863303,100.10954135572936,3.7,2013-01-08 09:37:36.547997509,12
8815,31.270013300081914,103.58001922257631,3.4,2013-01-08 17:51:02.045660952,13
8816,24.74291942633437,105.1010224038271,3.4,2013-01-08 23:49:06.715911000,15
8816,22.17347521601494,100.86878984336052,3.3,2013-01-08 11:59:34.657177000,18
8816,25.46045955184303,99.63684262659596,3.6,2013-01-08 11:49:38.333684000,24
8816,27.026790374196665,100.85950977297121,3.2,2013-01-08 08:25:55.199953000,26
8817,27.001994638165474,103.21103220527876,4.0,2013-01-08 13:35:09.988078000,26
8816,23.726238799840207,100.84498463049617,3.5,2013-01-08 16:02:39.783285000,28
8816,23.655410482143065,104.14562680913485,3.2,2013-01-08 16:54:21.365128000,30
8815,27.519652418201108,103.97998777600452,3.5,2013-01-08 09:53:12.536195885,33
8816,26.27672583862862,100.18856701824772,3.5,2013-01-08 06:52:59.387904000,34
8815,31.349948487669575,98.0299123490682,3.8,2013-01-08 08:37:03.476352188,35
8816,30.298213522819058,103.31801477429705,3.2,2013-01-08 07:48:36.977823000,36
8817,23.136641741065585,103.38374709323176,3.4,2013-01-08 09:09:45.738735000,36
8815,31.849984910372804,104.12995738551443,3.6,2013-01-08 11:58:59.302359498,37
8816,30.899951979932442,103.2500251749461,3.6,2013-01-08 02:24:50.779643736,37
8815,31.929937650030503,104.4195887084687,3.8,2013-01-08 01:05:58.582963264,41
8816,27.58031472221936,104.02004616177241,4.2,2013-01-08 05:37:07.925638184,41
8816,23.536854807094233,100.74938967901147,3.3,2013-01-08 09:42:45.668613000,44
8815,27.01913511002393,102.76964186315857,3.8,2013-01-08 21:53:46.506583894,48
8816,28.908597421567002,102.15462194543115,5.0,2013-01-08 14:35:05.959317640,57
8817,28.90796756652471,102.15435399951177,3.4,2013-01-08 17:45:03.667736942,57
8816,30.289348498604056,103.76506202191679,3.4,2013-01-08 16:48:49.266546000,60
8816,23.720799689224073,100.39841081265341,3.2,2013-01-08 03:19:07.613232000,62
8815,31.62060401868467,104.00147550160993,3.5,2013-01-08 00:17:00.730717507,65
8816,31.62133194795408,103.99679760198072,3.3,2013-01-08 00:59:11.083310445,65
8816,24.23982739911745,104.81356167146801,4.2,2013-01-08 20:17:32.091845000,72
8817,24.2662065022795,104.7731535019183,3.3,2013-01-08 20:50:16.003327424,72
8818,24.23967842540991,104.81385381846931,3.9,2013-01-08 20:43:15.599378576,72
8819,28.08519399430537,104.14171181067552,3.2,2013-01-08 08:38:12.564826928,72
8816,29.03417582281524,98.55314049115164,3.6,2013-01-08 16:14:34.050529000,73
8815,31.650195582584736,104.04990369260693,3.8,2013-01-08 10:08:02.016952407,75
8815,24.6942254535561,97.78523320366536,3.4,2013-01-08 20:05:48.679898979,78
8815,28.070087216508036,104.12007370025054,4.5,2013-01-08 19:30:51.592349530,80
8816,31.708433395582432,104.07363874638658,3.4,2013-01-08 18:44:22.680615000,83
8816,29.02858164974081,98.78576237843326,3.5,2013-01-08 18:37:39.705069000,85
8817,29.02829606448108,98.78577994511441,3.2,2013-01-08 19:41:29.660334648,85
8816,25.37698132115802,103.59871668168654,3.9,2013-01-08 10:14:29.080037000,88
8817,25.376939455319526,103.59882852726359,4.4,2013-01-08 12:38:40.501032455,88
8815,24.739675095227707,97.91285327873949,3.5,2013-01-08 10:40:05.428331896,89
8816,27.895313581003997,102.32611680336905,3.3,2013-01-08 05:06:26.047131000,93
8815,29.079743344956235,103.74905592275218,5.7,2013-01-08 09:02:39.851687863,95
