id,latitude,longitude,magnitude,time,catalog_id
70376,35.734124188074055,-121.05876550080995,2.5,2007-01-08 18:36:53.603917341,0
70377,37.7147794439751,-122.1141733052765,2.7,2007-01-08 01:19:14.455188326,0
70378,38.82587950699433,-122.79889933079797,3.1,2007-01-08 02:25:54.388774951,0
70377,32.345686476957795,-116.93277605360608,2.8,2007-01-08 22:27:25.106108000,1
70378,32.90095376541455,-117.69579271069432,2.6,2007-01-08 00:02:57.606946923,1
70379,34.75204406250424,-121.44034948808772,2.6,2007-01-08 22:56:56.077471573,1
70377,40.17269560473087,-124.4692517594699,3.1,2007-01-08 03:35:47.542603000,2
70377,32.288735824193836,-116.63517866261215,2.7,2007-01-08 21:59:26.696576000,3
70378,37.158369649572585,-121.57001607073694,2.6,2007-01-08 19:32:30.538304069,3
70376,40.41853078486057,-125.08493906529385,3.8,2007-01-08 05:14:19.897901816,4
70377,31.579291944486886,-116.99919359045569,3.2,2007-01-08 16:27:56.805887000,5
70378,31.82185454063553,-115.80187792190284,2.8,2007-01-08 00:37:44.623009088,5
70379,40.30380036893231,-124.39641507566513,3.5,2007-01-08 03:40:22.154283967,5
70380,40.300435253336,-124.40064821873163,2.5,2007-01-08 11:53:29.753599568,5
70377,37.79948844885399,-122.77472003489167,3.6,2007-01-08 03:05:45.739527000,6
70378,33.17956214459323,-118.05322636663261,2.5,2007-01-08 02:24:17.239883273,6
70379,36.8816761479528,-121.61935796881703,3.3,2007-01-08 09:52:48.290766383,6
70380,35.55541977323218,-121.27492559148466,2.9,2007-01-08 16:56:47.218847116,6
70381,33.171290288283195,-115.63075599364798,2.5,2007-01-08 06:45:43.371508600,6
70376,40.82683674883033,-125.71727595931767,3.0,2007-01-08 10:23:12.353100693,7
70376,37.54670155874167,-118.82841344775093,2.6,2007-01-08 10:22:23.082791912,8
70377,37.54765994542316,-118.8297984642425,2.9,2007-01-08 18:02:34.673767207,8
70377,36.45996395185855,-119.42579841723288,2.6,2007-01-08 05:42:58.020320000,10
70378,35.75262639655841,-121.11129784029663,3.0,2007-01-08 10:25:22.172319556,10
70377,34.82405481312829,-121.62421228696144,2.9,2007-01-08 20:33:00.475128000,11
70378,35.521127804920496,-120.77621293971646,3.0,2007-01-08 17:36:38.164091527,11
70379,39.31561710042677,-123.1038609664269,3.0,2007-01-08 02:18:08.014304231,11
70380,35.515971947823004,-120.78118161350082,2.6,2007-01-08 21:22:27.263123480,11
70381,35.51790179445191,-120.77549464498,3.0,2007-01-08 17:48:41.620067522,11
70376,33.97362140296924,-118.673317900621,2.9,2007-01-08 13:11:47.058992887,12
70377,40.557659947313084,-124.59666103749936,2.7,2007-01-08 18:17:33.415801021,12
70378,37.62499615956556,-122.01075414316507,2.6,2007-01-08 18:21:18.564251504,12
70379,40.55715526132958,-124.59471782193863,2.7,2007-01-08 18:28:16.162228172,12
70380,40.55190357691251,-124.59192682199958,3.1,2007-01-08 19:22:35.543527683,12
70376,33.70127471804935,-116.05167023430653,2.8,2007-01-08 13:01:37.488115614,14
70377,38.80372700972421,-122.79787784060748,2.5,2007-01-08 12:27:15.477092667,14
70377,32.741733545303035,-117.51769682535358,3.3,2007-01-08 16:35:00.915686000,15
70378,32.770823924745336,-117.5227215916647,3.2,2007-01-08 16:39:17.314061291,15
70377,35.26178533362134,-120.9853292017426,3.2,2007-01-08 07:22:48.544307000,16
70378,35.25772951052394,-121.00218036048346,3.0,2007-01-08 11:17:14.251722245,16
70379,34.26843117507935,-117.97657953884915,3.5,2007-01-08 11:15:41.342893843,16
70380,35.78119398993291,-120.32899593995731,3.0,2007-01-08 14:22:41.028912934,16
70381,34.34373964615647,-116.75229633320285,2.5,2007-01-08 22:32:59.260273814,16
70382,35.76614988762567,-120.3214116982547,2.5,2007-01-08 14:24:00.850058425,16
70377,33.744654298898126,-118.48793476548634,3.0,2007-01-08 20:21:38.361914000,17
70378,40.36867656284455,-124.39743425887184,2.7,2007-01-08 20:50:56.274830560,17
70376,35.65885938342418,-121.0968212910065,2.9,2007-01-08 22:29:37.245205148,18
70376,36.04097015631807,-119.95204194519647,4.7,2007-01-08 07:40:19.337510055,19
70377,38.83137185659399,-122.81448879415278,2.7,2007-01-08 21:39:04.089020814,19
70377,36.78591161028167,-122.07438982825768,3.0,2007-01-08 22:27:41.842644000,21
70378,32.3879126812713,-115.3127291902697,2.6,2007-01-08 18:44:37.593854540,21
70379,31.83084793339644,-116.35001010071866,3.0,2007-01-08 22:39:26.241814318,21
70380,37.85032762390401,-122.24384210683019,2.5,2007-01-08 23:04:53.243944284,21
70376,35.290431246313865,-120.59264288909291,2.7,2007-01-08 23:29:10.783016041,22
70376,34.335999468543136,-116.90000035525557,2.5,2007-01-08 17:22:43.569423859,23
70377,36.293700148521225,-120.45095480729088,2.6,2007-01-08 10:59:08.325284938,23
70376,34.25885349031601,-117.20563623319791,2.8,2007-01-08 09:39:41.800788336,24
70377,34.26487369882876,-117.20850014237465,2.5,2007-01-08 10:16:07.260251331,24
70376,31.90872112764927,-115.83429001057272,2.6,2007-01-08 08:27:14.614855805,25
70377,32.71178110537873,-116.06568446492672,2.5,2007-01-08 06:58:03.580727439,25
70376,31.892431780091123,-117.21048080296485,2.5,2007-01-08 14:02:32.356202778,26
