Id,time,longitude,latitude,magnitude,x,y,mc_current,index_from_zero,int_lambd,lambd,lambd_star,LL,TLL,SLL
2854,1971-01-29 11:41:00,100.18,24.55,3.8000000000000003,-327.9761790997063,-192.62313903315655,3.8,0,0.0,0.0,0.0,-inf,-inf,
2871,1971-02-05 17:10:00,99.5,25.27,6.1000000000000005,-246.70618474431265,-259.84958647336464,3.8,1,0.0,0.0,0.0,-inf,-inf,
2905,1971-02-06 07:28:00,103.47,28.0,3.8000000000000003,54.98170438491453,136.10606280764742,3.8,2,0.0,0.0,0.0,-inf,-inf,
2936,1971-02-11 14:25:00,99.55,25.05,4.1000000000000005,-271.271928606348,-255.2951260628273,3.8,3,0.0,0.0,0.0,-inf,-inf,
2960,1971-02-16 14:34:00,98.78,24.58,3.9000000000000004,-321.7639070905037,-334.1742497642104,3.8,4,0.0,0.0,0.0,-inf,-inf,
3032,1971-03-11 12:43:00,103.58,28.63,5.0,125.16168014059645,146.0448588865173,3.8,5,0.0,0.0,0.0,-inf,-inf,
3168,1971-04-11 14:55:00,101.7,22.7,4.800000000000001,-535.0585442183863,-39.40539842571554,3.8,6,0.0,0.0,0.0,-inf,-inf,
3221,1971-04-28 23:31:00,101.1,22.8,6.9,-523.6174950687221,-100.94711864185982,3.8,7,0.0,0.0,0.0,-inf,-inf,
3229,1971-04-29 06:33:00,100.9,22.93,4.0,-508.9919845407821,-121.34726220293608,3.8,8,0.0,0.0,0.0,-inf,-inf,
3233,1971-04-29 10:18:00,100.9,22.8,3.8000000000000003,-523.447608110711,-121.47088506860172,3.8,9,0.0,0.0,0.0,-inf,-inf,
3248,1971-04-30 09:49:00,100.93,22.65,4.3,-540.1546436486287,-118.53087580603516,3.8,10,0.0,0.0,0.0,-inf,-inf,
3395,1971-05-05 22:30:00,100.97,22.82,3.8000000000000003,-521.286697984553,-114.2697255146142,3.8,11,0.0,0.0,0.0,-inf,-inf,
3508,1971-05-12 09:21:00,100.83,22.93,3.8000000000000003,-508.925081726303,-128.52320796982684,3.8,12,0.0,0.0,0.0,-inf,-inf,
3552,1971-05-18 10:06:00,101.0,23.0,3.9000000000000004,-501.29712192176265,-111.03476002858922,3.8,13,0.0,0.0,0.0,-inf,-inf,
3645,1971-06-09 14:04:00,99.95,25.95,4.0,-171.92943111234993,-213.3506033393373,3.8,14,0.0,0.0,0.0,-inf,-inf,
3676,1971-06-15 20:27:00,101.1,22.9,4.0,-512.4978517818489,-100.8681224201017,3.8,15,0.0,0.0,0.0,-inf,-inf,
3724,1971-06-27 03:00:00,105.48,25.12,5.300000000000001,-261.4659929207892,341.9946789711126,3.8,16,0.0,0.0,0.0,-inf,-inf,
3875,1971-08-07 11:37:00,103.1,23.9,4.9,-401.2758193235296,103.38632191847628,3.8,17,0.0,0.0,0.0,-inf,-inf,
