id,latitude,longitude,magnitude,time,catalog_id
2700,24.907604009476813,99.24362779511675,4.1,2013-01-08 15:45:54.187332303,4
2700,29.922769398877296,103.14400338037576,4.0,2013-01-08 11:15:58.002637791,13
2701,28.807146030341784,96.52505428230567,4.2,2013-01-08 01:50:51.457896000,31
2702,28.79427525528736,96.5347352134996,4.8,2013-01-08 03:49:39.634476673,31
2705,28.807000819530163,96.54698655561023,4.2,2013-01-08 09:00:33.872604033,31
2706,28.790281877818217,96.5615471188109,4.7,2013-01-08 09:08:14.135892828,31
2707,28.781003473770948,96.55866374943204,4.0,2013-01-08 18:59:11.935302214,31
2708,28.724570830674534,96.52457453481189,4.3,2013-01-08 10:50:59.666890469,31
2700,27.123691575682503,102.94763911039799,4.3,2013-01-08 03:48:43.545799119,45
2700,24.697231266904893,99.18865993222394,4.2,2013-01-08 09:00:28.059502131,61
2700,31.075948668610636,103.28903652914238,4.3,2013-01-08 23:52:12.212148708,67
2700,25.084190502646294,98.67991212673519,4.7,2013-01-08 23:12:52.306277608,78
2700,31.12831335185916,103.39677017591337,4.2,2013-01-08 02:52:39.002944883,99
2701,31.490094404414176,99.21732239965317,5.4,2013-01-08 01:54:25.263633000,118
2702,31.407301754457308,99.31695188275586,4.0,2013-01-08 03:08:24.872311434,118
2701,30.479421091281804,101.38680756505887,4.2,2013-01-08 23:40:34.583550000,121
2701,28.36632296482741,104.81965348752011,4.1,2013-01-08 10:48:33.886217000,126
2700,31.900998629312568,104.20815498927205,4.2,2013-01-08 22:40:26.340602963,128
2701,31.884416614551405,104.20452776213537,4.0,2013-01-08 23:27:55.096778911,128
2701,30.617960569955404,98.17196798342187,4.4,2013-01-08 02:34:31.872597000,142
2701,29.78275498614982,98.47118758646192,4.1,2013-01-08 12:13:21.365563000,154
2702,31.87866856976666,104.212115424286,4.6,2013-01-08 06:28:37.632277914,154
2700,32.69222361593114,105.5482412583369,4.0,2013-01-08 15:29:07.979741369,155
2701,26.157657854110123,105.27285695453824,4.9,2013-01-08 01:44:44.581812000,159
2702,30.753116990249495,99.22555379691565,4.7,2013-01-08 06:34:52.470905000,159
2700,31.770480080723733,104.25733087335529,4.1,2013-01-08 16:20:39.819729740,173
2700,25.223493255445238,97.54088724580062,4.3,2013-01-08 04:51:12.990737345,187
2701,25.255603056260703,97.75318968723266,5.0,2013-01-08 05:34:44.238258941,187
2700,21.934640253876662,102.53502885516752,4.3,2013-01-08 17:53:48.620855638,190
2701,21.891748178169937,102.51742183468507,4.3,2013-01-08 18:00:27.689527701,190
2700,31.871254487009253,104.20625359774081,4.4,2013-01-08 05:39:47.209860671,194
2700,27.055088010993376,102.7148728737598,4.4,2013-01-08 21:50:47.223435252,196
2701,30.975686671847583,99.20042485167089,4.5,2013-01-08 13:12:31.925504000,215
2701,25.04990627593881,98.66255275989401,6.4,2013-01-08 03:20:59.826798000,219
2702,24.994019391848994,98.76744024058618,5.2,2013-01-08 13:27:34.996926285,219
2701,20.961711092832132,101.04528000788228,5.2,2013-01-08 06:09:12.670333000,241
2700,31.41317119640248,103.98064730711727,5.0,2013-01-08 00:36:25.425308279,256
2700,29.31769364112587,105.20565017491747,4.0,2013-01-08 18:29:27.953680302,280
2700,31.22924854024725,103.547825385015,5.3,2013-01-08 02:47:59.654072263,283
2701,25.77450093606037,102.52992738531312,5.8,2013-01-08 13:29:04.964518000,289
2702,25.83420987170008,102.5024493954343,4.0,2013-01-08 14:13:47.521351012,289
2703,27.52963084498906,103.99464257048949,4.6,2013-01-08 12:54:07.482868932,289
2701,21.481610826009078,101.92401354500893,4.0,2013-01-08 04:52:28.434693000,293
2701,20.655886912340613,100.74618087377189,4.7,2013-01-08 19:42:15.287811000,306
2700,31.120749851742143,103.54245803744423,4.4,2013-01-08 07:02:06.467393882,316
2701,27.075490402625793,100.75819460317129,4.1,2013-01-08 11:37:15.155530000,322
2700,32.164394109598874,104.53972797434899,5.7,2013-01-08 14:25:20.127816953,328
2701,22.5340560512421,99.14465256986827,4.2,2013-01-08 05:53:22.168825000,370
2700,24.715449464474634,99.30396529443556,4.4,2013-01-08 11:25:21.786213738,379
2700,31.263115900309725,103.34216711241139,4.0,2013-01-08 20:59:45.781721426,391
2700,32.348179823960535,104.94989345887059,4.0,2013-01-08 12:05:44.417567350,399
2700,31.05412049231285,103.39789248113922,4.6,2013-01-08 23:03:12.875761169,401
2701,31.726666105833253,104.50064222322989,4.2,2013-01-08 08:56:44.732269239,401
2700,27.713905649279653,100.69382765605476,4.7,2013-01-08 04:34:25.277667277,410
2700,32.09154487364007,104.53876443166114,4.4,2013-01-08 15:38:49.376017008,442
2701,32.11072531475427,104.46059007720092,4.1,2013-01-08 16:39:50.350531575,442
2701,27.19511013998537,103.01512883129479,4.3,2013-01-08 04:58:19.203054000,444
2702,27.16742220528051,102.97756869049817,4.4,2013-01-08 05:06:07.420148690,444
2703,27.170370746313136,103.02586928482583,4.0,2013-01-08 10:16:16.169358698,444
2700,29.17224659605633,105.193365917128,4.8,2013-01-08 12:06:46.283491781,456
2701,29.175887759526802,105.18523230959018,4.1,2013-01-08 13:25:28.100796572,456
2702,29.21721574977967,105.14378101249754,4.0,2013-01-08 18:11:10.766708581,456
2700,30.171587244081934,100.04526525823401,4.6,2013-01-08 12:46:47.941015662,467
2701,25.18351509864687,101.70264648771047,4.0,2013-01-08 15:07:19.567017000,472
2702,30.614056013918063,101.430289955292,4.8,2013-01-08 05:09:52.165804421,472
2700,31.838015022837673,104.172501580332,4.3,2013-01-08 04:37:38.543253688,474
2701,21.573946245052152,101.15378568363924,4.1,2013-01-08 14:58:33.340852000,490
2700,30.883470513641363,103.35222221458694,4.4,2013-01-08 21:19:35.231607392,494
2701,23.852616185569893,100.61702056860972,4.1,2013-01-08 02:57:56.938529000,500
2702,23.89608436659118,100.64029645813348,4.0,2013-01-08 06:39:19.223834850,500
2703,23.89741646751624,100.61949564140565,5.3,2013-01-08 09:45:30.343843458,500
2700,32.32562252987749,97.99992419985749,4.3,2013-01-08 00:26:06.614971748,501
2701,23.90297454882808,100.96777509369309,4.6,2013-01-08 00:47:06.955637000,522
2702,24.019245124981587,100.85211033676002,4.7,2013-01-08 00:58:58.308110874,522
2703,23.915266808996645,100.96890225068844,4.0,2013-01-08 03:48:34.638488864,522
2701,21.160220675148533,99.33572987335761,4.6,2013-01-08 22:09:26.063155000,525
