source_id,source_magnitude,source_completeness_above_ref,source_to_end_time_distance,pos_source_to_start_time_distance,l_hat,G
2854,3.8000000000000003,0.0,15312.513194444444,5450.513194444445,0.002835943428286938,0.006357557300338632
2871,6.1000000000000005,0.0,15305.284722222223,5443.284722222223,0.005136462119323669,0.0361314387841587
2905,3.8000000000000003,0.0,15304.68888888889,5442.688888888889,0.0006232590910815891,0.006376367473479252
2936,4.1000000000000005,0.0,15299.399305555555,5437.399305555556,0.001578930907219527,0.008011463349708621
2960,3.9000000000000004,0.0,15294.393055555556,5432.393055555555,0.0031171442151354087,0.006902706282881291
2989,3.7,0.0,15286.699305555556,5424.699305555556,0.0007755949029639535,0.005953444491351285
3016,3.6,0.0,15276.370833333332,5414.370833333333,0.00039880579835508404,0.005542521456749188
3032,5.0,0.0,15271.47013888889,5409.470138888889,0.010087099849720504,0.01596281940185713
3123,3.7,0.0,15255.749305555555,5393.749305555555,1.0102258823974082,0.006023559513688685
3168,4.800000000000001,0.0,15240.378472222223,5378.378472222223,0.0017470959023551205,0.01389018010716415
3216,3.7,0.0,15223.6,5361.6,0.004503284494730722,0.0060973856538852084
3221,6.9,0.0,15223.020138888889,5361.020138888889,0.01272418704276953,0.06814928092089297
3228,3.7,0.0,15222.814583333333,5360.814583333334,0.0008439597636032968,0.006099202062129678
3229,4.0,0.0,15222.727083333333,5360.727083333333,0.0019970139699922026,0.007648182735320086
3231,3.7,0.0,15222.601388888888,5360.601388888889,0.001135895076828799,0.006099695216230119
3233,3.8000000000000003,0.0,15222.570833333333,5360.570833333333,0.0009428820156062357,0.006577640125007312
3236,3.6,0.0,15222.422222222222,5360.422222222222,0.0007541548427376759,0.005656928683746164
3241,3.6,0.0,15222.143055555556,5360.143055555555,0.0007395567338780804,0.005657527637052709
3248,4.3,0.0,15221.590972222222,5359.590972222222,0.0024414167494751227,0.009594364296877118
3264,3.6,0.0,15219.673611111111,5357.673611111111,0.0013555713995444232,0.00566282897924224
3353,3.6,0.0,15216.955555555556,5354.955555555555,0.0007100793314170072,0.005668670558945356
3395,3.8000000000000003,0.0,15216.0625,5354.0625,0.0009933619348545058,0.006593898167127274
3469,3.7,0.0,15212.965972222222,5350.965972222222,0.004318863941188938,0.006122030893333048
3508,3.8000000000000003,0.0,15209.610416666666,5347.610416666666,1.0012857858249808,0.006610060775993057
3513,3.6,0.0,15209.297916666666,5347.297916666666,0.0027662120558782123,0.005685165023140849
3516,3.6,0.0,15209.109027777778,5347.109027777778,0.002280999793286417,0.005685572576233856
3519,3.7,0.0,15208.970833333333,5346.970833333334,0.0011666574329215393,0.00613131919116432
3552,3.9000000000000004,0.0,15203.579166666666,5341.579166666666,0.004439252967645971,0.007144249016667447
3645,4.0,0.0,15181.413888888888,5319.413888888889,0.003565014281636614,0.007769085837277932
3676,4.0,0.0,15175.147916666667,5313.147916666667,0.002646067249848757,0.007787612310628289
3724,5.300000000000001,0.0,15163.875,5301.875,0.00040657201730422485,0.020850014988388718
3839,3.6,0.0,15133.60625,5271.60625,0.0009555409524921203,0.005851173331038551
3875,4.9,0.0,15122.515972222222,5260.515972222222,1.0078722532033273,0.015664583303257616
3886,3.6,0.0,15118.127777777778,5256.127777777778,0.0017040732332686455,0.0058857964759338475
3898,6.1000000000000005,0.0,15113.460416666667,5251.460416666667,0.02437644477568686,0.03885991120964381
3917,3.9000000000000004,0.0,15113.395138888889,5251.395138888889,0.009433533599033515,0.0073936674893081
