target_id,time,longitude,latitude,magnitude,x,y,mc_current,mc_current_above_ref,mu,P_triggered,P_background,zeta_plus_1
62804,1986-01-06 19:23:00,100.03,27.53,3.8000000000000003,3.63218844160764,-202.4928513818776,3.6,0.0,1.0233874380517366e-07,0.02401400997439148,0.9759859900256085,1.0
62827,1986-01-08 10:25:00,100.17,26.22,3.6,-142.25846983252998,-190.9057198099049,3.6,0.0,1.0233874380517366e-07,0.07898998295017781,0.9210100170498222,1.0
63075,1986-01-28 04:31:00,98.6,29.7,3.7,248.0910732515144,-336.514449681804,3.6,0.0,1.0233874380517366e-07,0.003646169245957804,0.9963538307540423,1.0
63204,1986-02-06 05:59:00,98.5,29.7,5.2,248.3731415795136,-346.1713215378149,3.6,0.0,1.0233874380517366e-07,0.7695866753840669,0.23041332461593317,1.0
63251,1986-02-10 06:01:00,100.03,22.4,4.0,-566.8243661541745,-211.40120342589148,3.6,0.0,1.0233874380517366e-07,0.48710089122834954,0.5128991087716505,1.0
63276,1986-02-12 17:01:00,102.85,25.92,3.8000000000000003,-176.835982483827,76.64790480112889,3.6,0.0,1.0233874380517366e-07,0.9349529424900256,0.06504705750997436,1.0
63531,1986-03-07 05:46:00,98.95,29.57,4.2,232.71078277026737,-303.0962258410686,3.6,0.0,1.0233874380517366e-07,0.13107667735774897,0.868923322642251,1.0
63614,1986-03-13 16:41:00,100.17,26.2,5.2,-144.48244416361968,-190.9390373622887,3.6,0.0,1.0233874380517366e-07,0.9224803405333607,0.07751965946663927,1.0
63658,1986-03-18 09:22:00,103.0,26.72,4.6000000000000005,-87.77939822384444,91.01121684441382,3.6,0.0,1.0233874380517366e-07,0.09187138602725778,0.9081286139727422,1.0
63719,1986-03-25 19:46:00,102.83,27.17,4.1000000000000005,-37.85362198779775,73.82922388463058,3.6,0.0,1.0233874380517366e-07,0.45588619894196236,0.5441138010580376,1.0
63762,1986-03-29 14:44:00,98.95,25.98,4.3,-166.50657603663825,-313.24379818976155,3.6,0.0,1.0233874380517366e-07,0.32460536804531825,0.6753946319546817,1.0
63918,1986-04-13 02:53:00,102.82,26.43,4.2,-120.14413530873128,73.32069298484262,3.6,0.0,1.0233874380517366e-07,0.1963242688602616,0.8036757311397384,1.0
63993,1986-04-17 09:42:00,101.17,22.53,4.4,-553.6925351453137,-93.96093990274228,3.6,0.0,1.0233874380517366e-07,0.31684599416323955,0.6831540058367606,1.0
63997,1986-04-17 11:36:00,101.27,22.35,4.2,-573.7754390518716,-83.79376351757466,3.6,0.0,1.0233874380517366e-07,0.9862250439944846,0.013774956005515294,1.0
64112,1986-04-28 16:16:00,104.67,29.1,4.1000000000000005,179.19823623392512,251.2967121129776,3.6,0.0,1.0233874380517366e-07,0.3267884238841812,0.6732115761158188,1.0
64203,1986-05-08 11:18:00,101.27,23.07,4.7,-493.7143397260065,-83.32493787902932,3.6,0.0,1.0233874380517366e-07,0.5971143521025291,0.40288564789747106,1.0
64374,1986-05-24 14:26:00,100.03,23.43,3.8000000000000003,-452.2868737771082,-209.69954353205284,3.6,0.0,1.0233874380517366e-07,0.0710654495726638,0.9289345504273362,1.0
64385,1986-05-26 07:12:00,103.0,30.5,4.5,332.53947722626907,87.82982404050864,3.6,0.0,1.0233874380517366e-07,0.04807963001361204,0.9519203699863881,1.0
64391,1986-05-27 07:12:00,103.23,30.32,3.8000000000000003,312.7137410031833,110.07195582887644,3.6,0.0,1.0233874380517366e-07,0.798480115292984,0.20151988470701584,1.0
64395,1986-05-27 10:50:00,103.63,28.73,3.8000000000000003,136.34193490123107,150.78250360040036,3.6,0.0,1.0233874380517366e-07,0.39857942688691017,0.6014205731130899,1.0
64617,1986-06-21 13:30:00,100.47,25.87,3.6,-181.59712657693703,-161.4698261638325,3.6,0.0,1.0233874380517366e-07,0.11120764908914461,0.8887923509108554,1.0
64785,1986-07-10 09:15:00,101.42,27.37,5.1000000000000005,-15.660844153225357,-65.5370154339658,3.6,0.0,1.0233874380517366e-07,0.08718063890966851,0.9128193610903315,1.0
64837,1986-07-13 03:48:00,99.33,24.9,3.6,-287.492952730363,-277.80857544279934,3.6,0.0,1.0233874380517366e-07,0.17309079996924748,0.8269092000307526,1.0
65102,1986-08-06 12:03:00,103.37,31.03,3.9000000000000004,391.7984683741755,122.6379486842542,3.6,0.0,1.0233874380517366e-07,0.03474462738017621,0.9652553726198239,1.0
65118,1986-08-07 03:55:00,100.78,29.27,6.0,196.1121968603258,-126.4725341559063,3.6,0.0,1.0233874380517366e-07,0.00880994357523096,0.9911900564247691,1.0
65164,1986-08-10 18:39:00,99.85,25.57,3.8000000000000003,-214.0125973400781,-224.0800212117836,3.6,0.0,1.0233874380517366e-07,0.10047160769247974,0.8995283923075204,1.0
65179,1986-08-11 10:29:00,101.37,27.4,4.0,-12.29761209530719,-70.45517189825645,3.6,0.0,1.0233874380517366e-07,0.8812981457917389,0.11870185420826118,1.0
65189,1986-08-11 20:36:00,98.75,24.88,3.7,-288.32263607422306,-336.36701066824253,3.6,0.0,1.0233874380517366e-07,0.44794594118242187,0.5520540588175782,1.0
65192,1986-08-12 03:58:00,101.3,27.4,5.0,-12.255950971991073,-77.36549048066809,3.6,0.0,1.0233874380517366e-07,0.9894739919202725,0.0105260080797275,1.0
65202,1986-08-12 18:45:00,101.35,27.38,5.6000000000000005,-14.510014044078316,-72.44267019020297,3.6,0.0,1.0233874380517366e-07,0.9985480642903416,0.0014519357096584673,1.0
65205,1986-08-13 10:32:00,101.4,27.4,4.7,-12.314274420319723,-67.49359981939146,3.6,0.0,1.0233874380517366e-07,0.9987374604146013,0.0012625395853987245,1.0
65241,1986-08-18 07:47:00,102.87,23.92,4.800000000000001,-399.2150681928461,79.97651617699614,3.6,0.0,1.0233874380517366e-07,0.056631644146790096,0.9433683558532099,1.0
65342,1986-08-29 15:01:00,103.15,26.05,3.6,-162.16274191651564,106.53373892762274,3.6,0.0,1.0233874380517366e-07,0.1871133623670939,0.812886637632906,1.0
65539,1986-09-16 00:42:00,98.87,24.62,3.7,-317.54702160318186,-324.96466833243454,3.6,0.0,1.0233874380517366e-07,0.46114423131553667,0.5388557686844634,1.0
65742,1986-10-07 07:27:00,102.37,25.33,5.300000000000001,-242.64114761702103,28.782752308781586,3.6,0.0,1.0233874380517366e-07,0.02441911622723395,0.9755808837727661,1.0
65802,1986-10-13 06:40:00,101.38,27.38,3.9000000000000004,-14.527152614899554,-69.48056437857898,3.6,0.0,1.0233874380517366e-07,0.9833759186670531,0.016624081332946954,1.0
65838,1986-10-17 04:48:00,102.98,30.4,3.8000000000000003,321.40548120842266,85.99846721396953,3.6,0.0,1.0233874380517366e-07,0.31218019690323,0.68781980309677,1.0
65887,1986-10-21 00:06:00,103.73,23.52,3.6,-442.8711870446429,167.98472939035562,3.6,0.0,1.0233874380517366e-07,0.18282745309162188,0.8171725469083782,1.0
65902,1986-10-21 16:47:00,103.7,23.4,3.6,-456.2535057696725,165.0819188871,3.6,0.0,1.0233874380517366e-07,0.9495404179927288,0.0504595820072712,1.0
65947,1986-10-25 16:37:00,103.67,23.47,3.6,-448.50734672313104,161.92753809520062,3.6,0.0,1.0233874380517366e-07,0.9507488928644924,0.04925110713550753,1.0
65966,1986-10-27 04:56:00,102.85,25.8,4.800000000000001,-190.1794505308132,76.72730237717731,3.6,0.0,1.0233874380517366e-07,0.48583287150841087,0.5141671284915891,1.0
66123,1986-11-10 04:55:00,103.55,31.1,4.1000000000000005,399.780075731775,139.69908827021445,3.6,0.0,1.0233874380517366e-07,0.10045323651326808,0.899546763486732,1.0
66126,1986-11-10 16:18:00,98.65,24.5,4.2,-330.31512438067466,-347.5510087834286,3.6,0.0,1.0233874380517366e-07,0.7279705401412757,0.2720294598587242,1.0
66184,1986-11-16 22:37:00,103.03,23.9,4.2,-401.3298860434778,96.26557383361892,3.6,0.0,1.0233874380517366e-07,0.38739115615663233,0.6126088438433676,1.0
66268,1986-11-23 02:04:00,98.63,24.42,4.7,-339.15762791117163,-349.8057870432466,3.6,0.0,1.0233874380517366e-07,0.9999787914593473,2.1208540652758224e-05,1.0
66470,1986-12-09 13:46:00,100.65,22.35,3.6,-573.2303493562201,-147.6397695196693,3.6,0.0,1.0233874380517366e-07,0.06391786716091953,0.9360821328390805,1.0
66471,1986-12-09 16:35:00,99.75,27.5,3.9000000000000004,0.784675897284826,-230.16047996471568,3.6,0.0,1.0233874380517366e-07,0.9999618154626597,3.8184537340250995e-05,1.0
66692,1986-12-27 04:50:00,100.07,25.33,4.7,-241.0702565848516,-202.4252190238773,3.6,0.0,1.0233874380517366e-07,0.12688564241934785,0.8731143575806521,1.0
66693,1986-12-27 05:26:00,100.0,25.3,4.800000000000001,-244.2928443432486,-209.5146401530728,3.6,0.0,1.0233874380517366e-07,0.9995589504744745,0.00044104952552551536,1.0
66779,1987-01-09 05:20:00,101.07,27.9,3.8000000000000003,43.506238750754406,-99.61484498903896,3.6,0.0,1.0233874380517366e-07,0.16842172177506168,0.8315782782249382,1.0
66833,1987-01-19 02:33:00,100.1,25.27,3.7,-247.78964951591985,-199.51115815234115,3.6,0.0,1.0233874380517366e-07,0.8799296650247905,0.1200703349752094,1.0
66862,1987-01-26 04:56:00,99.37,24.9,4.1000000000000005,-287.57932449054255,-273.7737263310352,3.6,0.0,1.0233874380517366e-07,0.5522407564333962,0.44775924356660385,1.0
66982,1987-02-21 09:50:00,101.48,30.58,3.7,341.24533494285026,-57.81819271672445,3.6,0.0,1.0233874380517366e-07,0.01668540684067557,0.9833145931593243,1.0
66985,1987-02-23 04:38:00,100.12,25.35,3.8000000000000003,-238.92490399216555,-197.36587497537693,3.6,0.0,1.0233874380517366e-07,0.8523414864791687,0.14765851352083117,1.0
67017,1987-03-02 10:58:00,100.03,25.38,3.6,-235.4459306448724,-206.35823930594523,3.6,0.0,1.0233874380517366e-07,0.88973525704916,0.11026474295084003,1.0
67048,1987-03-09 10:48:00,100.1,25.32,3.6,-242.22967117739165,-199.42663500024975,3.6,0.0,1.0233874380517366e-07,0.9712282898409341,0.028771710159065787,1.0
67074,1987-03-16 02:26:00,99.75,22.38,3.6,-568.5677110954748,-240.25806713426667,3.6,0.0,1.0233874380517366e-07,0.08854656719921587,0.9114534328007842,1.0
