source_id,source_magnitude,source_completeness_above_ref,source_to_end_time_distance,pos_source_to_start_time_distance,l_hat,G
2796,3.3000000000000003,0.0,15331.134722222223,5469.134722222222,0.0016724431639280068,0.012678588911199919
2805,3.2,0.0,15328.707638888889,5466.707638888889,0.0009001220719133505,0.011818815276158823
2854,3.8000000000000003,0.0,15312.513194444444,5450.513194444445,0.002601755355016798,0.01819634273680473
2871,6.1000000000000005,0.0,15305.284722222223,5443.284722222223,0.03242288133994404,0.09343108125651152
2872,3.3000000000000003,0.0,15305.274305555555,5443.274305555556,0.003871773268921481,0.012787791395826007
2898,3.4000000000000004,0.0,15304.90763888889,5442.907638888889,0.0030611235266810506,0.013730764620355647
2905,3.8000000000000003,0.0,15304.68888888889,5442.688888888889,0.001891246379418676,0.01824364376779463
2908,3.3000000000000003,0.0,15304.417361111111,5442.417361111111,0.0006588606222554164,0.012791428626438632
2927,3.3000000000000003,0.0,15301.069444444445,5439.069444444444,0.0008663933680403979,0.012805650046714774
2936,4.1000000000000005,0.0,15299.399305555555,5437.399305555556,0.009786171785959398,0.022615857815800465
2946,3.4000000000000004,0.0,15297.722222222223,5435.722222222223,0.005012411981129641,0.013763551846489622
2960,3.9000000000000004,0.0,15294.393055555556,5432.393055555555,0.006048371262959909,0.019653605308886327
2989,3.7,0.0,15286.699305555556,5424.699305555556,0.0030633792112622097,0.017094612461307696
3016,3.6,0.0,15276.370833333332,5414.370833333333,0.005516876953730834,0.015977297927153543
3024,3.4000000000000004,0.0,15273.94375,5411.94375,0.0003522440138652391,0.01387270058549462
3032,5.0,0.0,15271.47013888889,5409.470138888889,0.01648980173606426,0.04325730453216914
3096,3.3000000000000003,0.0,15262.893055555556,5400.893055555555,0.007323619283267869,0.012969116501460713
3123,3.7,0.0,15255.749305555555,5393.749305555555,1.0096544959871905,0.017271408896020957
3148,3.2,0.0,15249.135416666666,5387.135416666667,0.0008871477153344115,0.012135339656485175
3159,3.4000000000000004,0.0,15243.859027777778,5381.859027777778,0.012861270595055162,0.01401223402364326
3168,4.800000000000001,0.0,15240.378472222223,5378.378472222223,0.006391405644608733,0.037919214220737865
3185,3.2,0.0,15236.631944444445,5374.631944444444,0.004185893827945119,0.012185962524173019
3188,3.5,0.0,15234.15486111111,5372.154861111111,0.0014003651258513094,0.015092359630740895
3193,3.4000000000000004,0.0,15233.34861111111,5371.3486111111115,0.009420678074744383,0.014061363817998218
3216,3.7,0.0,15223.6,5361.6,0.01917861765767847,0.017457300318610664
3220,3.5,0.0,15223.340972222222,5361.340972222222,0.0017921812253502327,0.015146835473265612
3221,6.9,0.0,15223.020138888889,5361.020138888889,0.09227559829425622,0.16948984364194372
3223,3.3000000000000003,0.0,15222.974305555555,5360.9743055555555,0.009485179222918293,0.013142630967102933
3224,3.5,0.0,15222.969444444445,5360.969444444445,0.003622820624340386,0.015148711116479788
3225,3.4000000000000004,0.0,15222.965277777777,5360.965277777777,0.003061364781596863,0.014110095511650711
3228,3.7,0.0,15222.814583333333,5360.814583333334,0.005122574356476284,0.017461870600533582
3229,4.0,0.0,15222.727083333333,5360.727083333333,0.005588162042369821,0.02160938617655851
3230,3.5,0.0,15222.696527777778,5360.696527777778,0.009432186143691268,0.015150089096789603
3231,3.7,0.0,15222.601388888888,5360.601388888889,0.008582812697954323,0.017463111402455364
3232,3.5,0.0,15222.571527777778,5360.571527777778,0.0029560395741921645,0.015150720281279107
3233,3.8000000000000003,0.0,15222.570833333333,5360.570833333333,0.006624796991739637,0.018748752698262382
3236,3.6,0.0,15222.422222222222,5360.422222222222,0.003887989851299635,0.016266766212786714
3237,3.4000000000000004,0.0,15222.397222222222,5360.397222222222,0.010290979075449102,0.01411276718198678
3238,3.5,0.0,15222.38125,5360.38125,0.004778460961018468,0.015151681142799701
3239,3.5,0.0,15222.234027777778,5360.234027777778,0.0038319183983841877,0.015152424631527203
3240,3.3000000000000003,0.0,15222.230555555556,5360.230555555556,0.007699970607801384,0.013145889228445234
3241,3.6,0.0,15222.143055555556,5360.143055555555,0.006463279634124981,0.016268279826678365
3245,3.4000000000000004,0.0,15221.747222222222,5359.747222222222,0.004594365097104848,0.014115824970952982
3248,4.3,0.0,15221.590972222222,5359.590972222222,0.006106475740546242,0.026751361015433694
3249,3.2,0.0,15221.570138888888,5359.570138888889,0.0020779450230435747,0.012247268284539667
3250,3.4000000000000004,0.0,15221.568055555555,5359.5680555555555,0.009456978581503017,0.01411666795793393
3253,3.3000000000000003,0.0,15221.371527777777,5359.371527777777,0.019813900059081697,0.013149653669397044
3254,3.5,0.0,15221.364583333334,5359.364583333333,0.010921089374208154,0.015156816285120106
3255,3.3000000000000003,0.0,15221.252083333333,5359.252083333334,0.0025281275341844686,0.013150177199011728
3256,3.3000000000000003,0.0,15221.2375,5359.2375,1.0053960585955488,0.013150241119978642
3260,3.5,0.0,15220.2125,5358.2125,0.01582958722458109,0.015162637847983006
3261,4.0,0.0,15219.965277777777,5357.965277777777,0.009036445020021162,0.02162928773071953
3264,3.6,0.0,15219.673611111111,5357.673611111111,0.005691155803951386,0.016281676014336863
3265,3.4000000000000004,0.0,15219.627777777778,5357.627777777778,0.00946254438276547,0.0141258007851649
3266,3.4000000000000004,0.0,15219.52638888889,5357.5263888888885,0.0033258803807022326,0.014126278207623556
3267,3.3000000000000003,0.0,15218.341666666667,5356.341666666666,0.0038853107172911188,0.013162941131284831
3308,3.3000000000000003,0.0,15217.859722222222,5355.859722222222,0.015379931307994069,0.013165056132863128
3317,3.3000000000000003,0.0,15217.80763888889,5355.8076388888885,0.015380162262416636,0.013165284722883062
3318,3.2,0.0,15217.795833333334,5355.795833333334,0.014445633987218542,0.01226268667928343
3353,3.6,0.0,15216.955555555556,5354.955555555555,0.004355488163474425,0.01629643563521552
3388,3.2,0.0,15216.56875,5354.56875,0.005481865207264358,0.012267704272661795
3395,3.8000000000000003,0.0,15216.0625,5354.0625,0.006842579058314334,0.018789473039317623
3405,3.4000000000000004,0.0,15215.934722222222,5353.934722222222,0.022574195389421948,0.014143202798841448
